ID	Len	GC	Group
RF01883_AACN010058815.1	92	0.348	RF01883
RF01883_AADB02020457.1	87	0.356	RF01883
RF01883_AAFC03000995.1	89	0.360	RF01883
RF01883_AAGU02865585.1	91	0.297	RF01883
RF01883_AAGV020322347.1	89	0.326	RF01883
RF01883_AAGW01207114.1	89	0.382	RF01883
RF01883_AAHX01112096.1	88	0.364	RF01883
RF01883_AAHY01090246.1	90	0.356	RF01883
RF01883_AAIY01381730.1	89	0.326	RF01883
RF01883_AAKN02007240.1	86	0.360	RF01883
RF01883_AAPY01652640.1	89	0.315	RF01883
RF01883_AAQQ01619694.1	88	0.375	RF01883
RF01883_AAWR02038334.1	86	0.337	RF01883
RF01883_AAYZ01038147.1	89	0.337	RF01883
RF01883_ABRN01372171.1	89	0.348	RF01883
RF01883_ABRP01135829.1	88	0.352	RF01883
RF01883_ABVD01060063.1	89	0.348	RF01883
RF01883_AC004542.1	87	0.356	RF01883
RF01883_ACBE01078004.1	92	0.413	RF01883
RF01883_DQ517434.1	88	0.364	RF01883
RF01883_DQ517435.1	88	0.364	RF01883
