ID	Len	GC	Group
RF01729_ABDH01004069.1	102	0.618	RF01729
RF01729_ABDH01005032.1	101	0.574	RF01729
RF01729_ABDH01005516.1	105	0.533	RF01729
RF01729_ABDH01006538.1	105	0.524	RF01729
RF01729_ABDH01009620.1	101	0.535	RF01729
RF01729_ABDH01011825.1	102	0.569	RF01729
RF01729_ABDH01011841.1	107	0.645	RF01729
RF01729_ABDH01019639.1	107	0.617	RF01729
RF01729_ABDH01022490.1	102	0.618	RF01729
RF01729_ABDH01025479.1	100	0.590	RF01729
RF01729_ABDH01031000.1	107	0.636	RF01729
RF01729_ABDH01040089.1	101	0.604	RF01729
RF01729_ABDH01040472.1	107	0.673	RF01729
