ID	Len	GC	Group
RF01268_AABR04022129.1	416	0.659	RF01268
RF01268_AACN010346987.1	428	0.701	RF01268
RF01268_AAFC03017669.1	412	0.624	RF01268
RF01268_AAFR03000204.1	445	0.670	RF01268
RF01268_AAGU02382980.1	417	0.638	RF01268
RF01268_AAGV020430906.1	381	0.661	RF01268
RF01268_AAIY01801369.1	405	0.637	RF01268
RF01268_AANU01202714.1	424	0.642	RF01268
RF01268_AAPE01012626.1	397	0.680	RF01268
RF01268_AAPY01722125.1	421	0.648	RF01268
RF01268_AAQQ01318379.1	402	0.657	RF01268
RF01268_AAQR01647591.1	425	0.626	RF01268
RF01268_AAWR02017117.1	421	0.660	RF01268
RF01268_AAYZ01035671.1	404	0.705	RF01268
RF01268_ABDC01616183.1	414	0.643	RF01268
RF01268_BC071822.1	420	0.655	RF01268
RF01268_CAAA01147445.1	414	0.640	RF01268
