ID	Len	GC	Group
RF00493_AAEX02029000.1	70	0.357	RF00493
RF00493_AAFC03051600.1	70	0.343	RF00493
RF00493_AAGU02415528.1	69	0.420	RF00493
RF00493_AAGV020161069.1	70	0.400	RF00493
RF00493_AAGW01077561.1	70	0.371	RF00493
RF00493_AAHX01053335.1	70	0.357	RF00493
RF00493_AAKN02037651.1	70	0.357	RF00493
RF00493_AALT01537168.1	68	0.309	RF00493
RF00493_AANG01702163.1	70	0.343	RF00493
RF00493_AANU01130858.1	70	0.386	RF00493
RF00493_AAPE01203275.1	70	0.386	RF00493
RF00493_AAPY01627812.1	70	0.414	RF00493
RF00493_AAQQ01146349.1	70	0.371	RF00493
RF00493_AAQR01140844.1	70	0.371	RF00493
RF00493_AAWR02013196.1	70	0.329	RF00493
RF00493_AAYZ01278320.1	70	0.357	RF00493
RF00493_ABDC01012712.1	71	0.352	RF00493
RF00493_AC149132.1	70	0.414	RF00493
RF00493_AC155259.1	70	0.414	RF00493
RF00493_AL732366.7	70	0.400	RF00493
RF00493_AP003499.2	70	0.386	RF00493
