ID	Len	GC	Group
RF00571_AACZ02072462.1	73	0.342	RF00571
RF00571_AAEX02012605.1	74	0.378	RF00571
RF00571_AAFC03040867.1	74	0.446	RF00571
RF00571_AAFR03054690.1	71	0.479	RF00571
RF00571_AAGU02548581.1	73	0.438	RF00571
RF00571_AAGV020452875.1	71	0.423	RF00571
RF00571_AAGW01262618.1	74	0.459	RF00571
RF00571_AAHX01100517.1	72	0.389	RF00571
RF00571_AAIY01670945.1	71	0.423	RF00571
RF00571_AAKN02044276.1	71	0.437	RF00571
RF00571_AANG01607185.1	74	0.392	RF00571
RF00571_AANN01832263.1	73	0.452	RF00571
RF00571_AAPE01476318.1	73	0.438	RF00571
RF00571_AAPN01320668.1	72	0.444	RF00571
RF00571_AAPY01717232.1	73	0.384	RF00571
RF00571_AAQR01509071.1	71	0.366	RF00571
RF00571_AAVX01028731.1	70	0.357	RF00571
RF00571_AAYZ01315227.1	74	0.432	RF00571
RF00571_ABDC01002234.1	73	0.356	RF00571
RF00571_AC016868.8	73	0.411	RF00571
RF00571_AC021876.5	71	0.338	RF00571
RF00571_AC093484.2	73	0.397	RF00571
RF00571_AL596181.10	72	0.403	RF00571
RF00571_BAAF04066340.1	74	0.392	RF00571
