ID	Len	GC	Group
RF01200_AABR04007938.1	97	0.526	RF01200
RF01200_AADN02050474.1	105	0.543	RF01200
RF01200_AAEX02034171.1	97	0.515	RF01200
RF01200_AAFC03028295.1	97	0.546	RF01200
RF01200_AAGU02184571.1	97	0.526	RF01200
RF01200_AAHY01090323.1	97	0.526	RF01200
RF01200_AAIY01078682.1	97	0.567	RF01200
RF01200_AALT01311275.1	97	0.557	RF01200
RF01200_AANN01154657.1	99	0.545	RF01200
RF01200_AAPE01161006.1	97	0.515	RF01200
RF01200_AAPN01414510.1	100	0.570	RF01200
RF01200_AAQQ01192494.1	97	0.515	RF01200
RF01200_AAWZ01030479.1	98	0.531	RF01200
RF01200_AAYZ01146934.1	97	0.567	RF01200
RF01200_ABDC01061241.1	95	0.505	RF01200
RF01200_AM413037.1	96	0.552	RF01200
