ID	Len	GC	Group
RF00237_AAAB01008960.1	62	0.355	RF00237
RF00237_AADG05000554.1	61	0.361	RF00237
RF00237_AADG05005335.1	61	0.279	RF00237
RF00237_AAFR03045064.1	62	0.355	RF00237
RF00237_AAFR03052350.1	59	0.424	RF00237
RF00237_AAGE02019539.1	62	0.355	RF00237
RF00237_AAGE02024640.1	62	0.323	RF00237
RF00237_AAGJ02129303.1	62	0.371	RF00237
RF00237_AAGV020387958.1	62	0.355	RF00237
RF00237_AAJJ01000398.1	64	0.328	RF00237
RF00237_AAJJ01003219.1	60	0.333	RF00237
RF00237_AAKO01001629.1	63	0.349	RF00237
RF00237_AANH01000350.1	62	0.355	RF00237
RF00237_AANH01005485.1	57	0.333	RF00237
RF00237_AANU01176011.1	62	0.468	RF00237
RF00237_AAPN01432088.1	60	0.383	RF00237
RF00237_AAQA01000025.1	62	0.371	RF00237
RF00237_AAST01027169.1	60	0.367	RF00237
RF00237_AASV01010872.1	61	0.361	RF00237
RF00237_AAVX01065791.1	60	0.350	RF00237
RF00237_AAVX01083387.1	61	0.377	RF00237
RF00237_AAZO01004036.1	62	0.306	RF00237
RF00237_AAZO01004437.1	60	0.333	RF00237
RF00237_AAZX01012164.1	61	0.377	RF00237
RF00237_AC005316.1	62	0.435	RF00237
RF00237_AC116051.4	62	0.387	RF00237
RF00237_AF155142.1	60	0.350	RF00237
RF00237_AL954314.8	60	0.350	RF00237
RF00237_BAAB01140220.1	60	0.383	RF00237
RF00237_BAAE01170633.1	60	0.383	RF00237
RF00237_BAAF04029497.1	62	0.371	RF00237
RF00237_BAAF04047241.1	60	0.350	RF00237
RF00237_BAAF04134102.1	62	0.355	RF00237
RF00237_BX465834.20	60	0.333	RF00237
RF00237_BX664610.10	60	0.350	RF00237
RF00237_CAAB01000968.1	62	0.355	RF00237
RF00237_CAAE01014654.1	60	0.317	RF00237
RF00237_CAAE01015022.1	62	0.355	RF00237
RF00237_CAAK05014843.1	59	0.339	RF00237
RF00237_CR848047.6	62	0.323	RF00237
RF00237_CU462873.19	60	0.417	RF00237
RF00237_CU467822.7	62	0.355	RF00237
RF00237_Z81467.1	66	0.379	RF00237
