ID	Len	GC	Group
RF00556_AE017333.1	42	0.571	RF00556
RF00556_AE017355.1	44	0.341	RF00556
RF00556_AF013585.2	44	0.455	RF00556
RF00556_AL009126.3	42	0.548	RF00556
RF00556_AL766846.1	37	0.405	RF00556
RF00556_AL935256.1	36	0.556	RF00556
RF00556_AP006627.1	38	0.500	RF00556
RF00556_AP006716.1	43	0.419	RF00556
RF00556_AP008934.1	42	0.429	RF00556
RF00556_BA000004.3	42	0.548	RF00556
RF00556_BA000016.3	39	0.538	RF00556
RF00556_BA000028.3	39	0.462	RF00556
RF00556_BA000043.1	44	0.455	RF00556
RF00556_CP000033.3	39	0.538	RF00556
RF00556_CP000046.1	43	0.419	RF00556
RF00556_CP001015.1	38	0.421	RF00556
