ID	Len	GC	Group
RF01296_AACN010346788.1	328	0.457	RF01296
RF01296_AADE01001581.1	301	0.445	RF01296
RF01296_AAEU02002383.1	316	0.453	RF01296
RF01296_AAFC03072403.1	322	0.509	RF01296
RF01296_AAFR03037692.1	327	0.465	RF01296
RF01296_AAGW01566515.1	331	0.480	RF01296
RF01296_AAHX01032861.1	328	0.457	RF01296
RF01296_AAHY01057252.1	325	0.465	RF01296
RF01296_AAIY01414456.1	325	0.483	RF01296
RF01296_AAKN02051621.1	329	0.465	RF01296
RF01296_AALT01242224.1	320	0.547	RF01296
RF01296_AAPE01051572.1	329	0.447	RF01296
RF01296_AAPQ01006440.1	316	0.462	RF01296
RF01296_AAPY01657622.1	329	0.544	RF01296
RF01296_AAQQ01201317.1	326	0.429	RF01296
RF01296_AAQR01732015.1	326	0.426	RF01296
RF01296_AASV01051783.1	315	0.473	RF01296
RF01296_AAWR02029181.1	327	0.474	RF01296
RF01296_ABDC01189027.1	323	0.375	RF01296
RF01296_AF308282.1	316	0.468	RF01296
RF01296_AF308283.1	330	0.455	RF01296
