ID	Len	GC	Group
RF00105_AAEX02009243.1	81	0.420	RF00105
RF00105_AAGU02136571.1	81	0.469	RF00105
RF00105_AAGW01186813.1	81	0.432	RF00105
RF00105_AAHX01307617.1	78	0.423	RF00105
RF00105_AAYZ01655861.1	78	0.449	RF00105
RF00105_AC221015.2	66	0.394	RF00105
RF00105_ACBE01194089.1	81	0.432	RF00105
RF00105_AF250841.1	81	0.420	RF00105
RF00105_AF250841.1:10	81	0.420	RF00105
RF00105_AF250841.1:11	82	0.415	RF00105
RF00105_AF250841.1:12	82	0.439	RF00105
RF00105_AF250841.1:13	82	0.439	RF00105
RF00105_AF250841.1:14	82	0.427	RF00105
RF00105_AF250841.1:15	82	0.427	RF00105
RF00105_AF250841.1:16	82	0.390	RF00105
RF00105_AF250841.1:17	82	0.439	RF00105
RF00105_AF250841.1:18	81	0.420	RF00105
RF00105_AF250841.1:19	82	0.427	RF00105
RF00105_AF250841.1:2	82	0.427	RF00105
RF00105_AF250841.1:20	81	0.358	RF00105
RF00105_AF250841.1:21	82	0.415	RF00105
RF00105_AF250841.1:22	81	0.432	RF00105
RF00105_AF250841.1:23	82	0.415	RF00105
RF00105_AF250841.1:24	82	0.415	RF00105
RF00105_AF250841.1:25	81	0.420	RF00105
RF00105_AF250841.1:3	82	0.415	RF00105
RF00105_AF250841.1:4	81	0.432	RF00105
RF00105_AF250841.1:5	82	0.427	RF00105
RF00105_AF250841.1:6	82	0.415	RF00105
RF00105_AF250841.1:7	82	0.427	RF00105
RF00105_AF250841.1:8	76	0.408	RF00105
RF00105_AF250841.1:9	82	0.415	RF00105
