ID	Len	GC	Group
RF02030_AACY020346484.1	112	0.438	RF02030
RF02030_AALD01000018.1	130	0.438	RF02030
RF02030_AALF01000039.1	134	0.440	RF02030
RF02030_ABFF01000009.1	111	0.405	RF02030
RF02030_ABJD02000101.1	116	0.397	RF02030
RF02030_ABOK01051540.1	112	0.429	RF02030
RF02030_ABVP01000024.1	115	0.417	RF02030
RF02030_ABVY01000104.1	128	0.445	RF02030
RF02030_ABWM01000011.1	111	0.396	RF02030
RF02030_ABXV01000045.1	118	0.364	RF02030
RF02030_ABXW01000073.1	138	0.370	RF02030
RF02030_ACCI01000026.1	123	0.390	RF02030
RF02030_ACDJ01000024.1	113	0.442	RF02030
RF02030_ACLE01000033.1	115	0.443	RF02030
RF02030_ACNR01000023.1	133	0.383	RF02030
RF02030_AM286415.1	134	0.470	RF02030
RF02030_AP008232.1	107	0.495	RF02030
RF02030_BX571871.1	129	0.473	RF02030
RF02030_BX950851.1	129	0.450	RF02030
RF02030_CP000647.1	130	0.408	RF02030
RF02030_CP000653.1	113	0.398	RF02030
RF02030_CP000822.1	113	0.442	RF02030
RF02030_CP000826.1	109	0.440	RF02030
RF02030_CP000886.1	111	0.396	RF02030
RF02030_CU468135.1	123	0.463	RF02030
RF02030_U00096.2	112	0.411	RF02030
