ID	Len	GC	Group
RF00163_AF036390.1	48	0.521	RF00163
RF00163_AF036393.1	48	0.500	RF00163
RF00163_AF036395.1	45	0.622	RF00163
RF00163_AF036398.1	45	0.422	RF00163
RF00163_AF036400.1	45	0.489	RF00163
RF00163_AF036741.1	48	0.500	RF00163
RF00163_AF036746.1	45	0.556	RF00163
RF00163_AF036748.1	45	0.533	RF00163
RF00163_AF036749.1	47	0.511	RF00163
RF00163_AF036751.1	44	0.500	RF00163
RF00163_AF036752.1	45	0.556	RF00163
RF00163_AF036754.1	48	0.500	RF00163
RF00163_AF036755.1	45	0.600	RF00163
RF00163_AF213692.1	45	0.489	RF00163
RF00163_AF213693.1	45	0.489	RF00163
RF00163_AF404040.1	117	0.402	RF00163
RF00163_AF404041.1	114	0.412	RF00163
RF00163_AF404052.1	118	0.398	RF00163
RF00163_AF404068.1	116	0.397	RF00163
RF00163_AF404073.1	93	0.462	RF00163
RF00163_D87492.1	46	0.543	RF00163
RF00163_D87492.1:2	46	0.565	RF00163
RF00163_D87493.1	46	0.522	RF00163
RF00163_FN357486.1	45	0.333	RF00163
RF00163_L07513.1	45	0.467	RF00163
RF00163_M98271.1	46	0.609	RF00163
RF00163_X15619.1	48	0.479	RF00163
RF00163_X15620.1	44	0.545	RF00163
RF00163_X15621.1	44	0.477	RF00163
RF00163_X52041.1	115	0.409	RF00163
