ID	Len	GC	Group
RF01736_AAFX01094793.1	142	0.683	RF01736
RF01736_AAMY01000006.1	144	0.590	RF01736
RF01736_BA000040.2	147	0.619	RF01736
RF01736_BX572605.1	139	0.662	RF01736
RF01736_CP000115.1	143	0.622	RF01736
RF01736_CP000250.1	135	0.674	RF01736
RF01736_CP000283.1	133	0.639	RF01736
RF01736_CP000301.1	142	0.634	RF01736
RF01736_CP000319.1	140	0.650	RF01736
RF01736_CP000463.1	144	0.653	RF01736
RF01736_CP000494.1	150	0.613	RF01736
RF01736_CP001096.1	139	0.662	RF01736
RF01736_CP001196.1	135	0.607	RF01736
RF01736_CU234118.1	151	0.636	RF01736
