ID	Len	GC	Group
RF00436_AB001839.1	56	0.411	RF00436
RF00436_AB001841.1	54	0.426	RF00436
RF00436_AB001842.1	54	0.426	RF00436
RF00436_AB001843.1	54	0.407	RF00436
RF00436_AB001846.1	54	0.407	RF00436
RF00436_AB001847.1	54	0.352	RF00436
RF00436_AB001849.1	54	0.407	RF00436
RF00436_AB001852.1	54	0.426	RF00436
RF00436_AB001853.1	54	0.426	RF00436
RF00436_AB001861.1	54	0.426	RF00436
RF00436_AB001863.1	54	0.407	RF00436
RF00436_AB001864.1	54	0.426	RF00436
RF00436_AB001962.1	54	0.407	RF00436
RF00436_AB001963.1	54	0.389	RF00436
RF00436_AB001966.1	54	0.426	RF00436
RF00436_AB001969.1	54	0.407	RF00436
RF00436_AB012888.1	54	0.370	RF00436
RF00436_AB012889.1	54	0.370	RF00436
RF00436_AB012890.1	54	0.370	RF00436
RF00436_AB012891.1	54	0.370	RF00436
RF00436_AB012892.1	54	0.370	RF00436
RF00436_AB012893.1	54	0.352	RF00436
RF00436_AB179624.1	54	0.370	RF00436
RF00436_AB179625.1	54	0.407	RF00436
RF00436_AB179626.1	54	0.370	RF00436
RF00436_AB179627.1	54	0.407	RF00436
RF00436_AB179628.1	54	0.426	RF00436
RF00436_AB179629.1	54	0.407	RF00436
RF00436_AB179631.1	55	0.418	RF00436
RF00436_AY543891.1	54	0.389	RF00436
