ID	Len	GC	Group
RF01392_AB104436.1	99	0.495	RF01392
RF01392_ABAN01000020.1	99	0.424	RF01392
RF01392_ABAO01000027.1	98	0.510	RF01392
RF01392_ABAO01000067.1	99	0.475	RF01392
RF01392_ABEH02000010.1	98	0.480	RF01392
RF01392_ABEI01000017.1	98	0.490	RF01392
RF01392_ABEJ01000008.1	99	0.455	RF01392
RF01392_ABEJ01000009.1	99	0.414	RF01392
RF01392_ABEL01000010.1	98	0.500	RF01392
RF01392_AE006468.1	98	0.480	RF01392
RF01392_AE014613.1	99	0.414	RF01392
RF01392_AE017220.1	99	0.424	RF01392
RF01392_AF021817.1	99	0.414	RF01392
RF01392_AF060858.1	99	0.424	RF01392
RF01392_AL627269.1	99	0.414	RF01392
RF01392_AM933172.1	99	0.414	RF01392
RF01392_AY144491.1	98	0.480	RF01392
RF01392_AY144492.1	98	0.469	RF01392
RF01392_CP000026.1	99	0.414	RF01392
RF01392_CP001113.1	97	0.515	RF01392
RF01392_CP001120.1	97	0.505	RF01392
RF01392_CP001127.1	98	0.459	RF01392
RF01392_CP001138.1	98	0.469	RF01392
RF01392_FM200053.1	99	0.414	RF01392
