ID	Len	GC	Group
RF00832_AADG05000005.1	58	0.448	RF00832
RF00832_AADK01011192.1	59	0.407	RF00832
RF00832_AAGE02012793.1	64	0.438	RF00832
RF00832_AAGJ02037127.1	59	0.339	RF00832
RF00832_AAJJ01001714.1	60	0.317	RF00832
RF00832_AAQA01000505.1	59	0.373	RF00832
RF00832_AASC02030054.1	54	0.407	RF00832
RF00832_AAWT01024843.1	55	0.364	RF00832
RF00832_AAWT01027656.1	54	0.370	RF00832
RF00832_AAWT01039458.1	51	0.373	RF00832
RF00832_AAWT01093310.1	54	0.204	RF00832
RF00832_AAWU01020422.1	69	0.435	RF00832
RF00832_AAZO01007079.1	65	0.415	RF00832
RF00832_AAZX01013101.1	59	0.475	RF00832
RF00832_Z81505.2	56	0.464	RF00832
