ID	Len	GC	Group
RF00257_AABR04059702.1	84	0.512	RF00257
RF00257_AACZ02125304.1	80	0.600	RF00257
RF00257_AADN02012132.1	83	0.470	RF00257
RF00257_AAEX02008010.1	85	0.435	RF00257
RF00257_AAFC03085979.1	85	0.482	RF00257
RF00257_AAGU02014260.1	85	0.459	RF00257
RF00257_AAGV020435009.1	86	0.686	RF00257
RF00257_AAIY01704218.1	85	0.635	RF00257
RF00257_AAKN02038532.1	85	0.659	RF00257
RF00257_AALT01482191.1	83	0.602	RF00257
RF00257_AANG01032370.1	85	0.435	RF00257
RF00257_AANH01000564.1	87	0.563	RF00257
RF00257_AANN01206173.1	84	0.393	RF00257
RF00257_AAPN01023116.1	83	0.554	RF00257
RF00257_AAPY01700927.1	85	0.424	RF00257
RF00257_AAQR01465597.1	85	0.412	RF00257
RF00257_AAWR02033463.1	85	0.447	RF00257
RF00257_AAWZ01016377.1	84	0.429	RF00257
RF00257_AAYZ01125558.1	86	0.570	RF00257
RF00257_ABDC01135093.1	85	0.612	RF00257
RF00257_AC000159.6	85	0.624	RF00257
RF00257_AC103590.2	85	0.412	RF00257
RF00257_AC127556.4	85	0.600	RF00257
RF00257_AC129195.3	84	0.524	RF00257
RF00257_AY866324.1	87	0.414	RF00257
RF00257_BAAE01291848.1	85	0.529	RF00257
RF00257_BX248510.4	86	0.500	RF00257
RF00257_CAAB01002404.1	85	0.506	RF00257
RF00257_CAAE01014650.1	88	0.545	RF00257
