ID	Len	GC	Group
RF00162_AACY020322622.1	97	0.392	RF00162
RF00162_AAEW02000009.1	108	0.556	RF00162
RF00162_AAJM01000461.1	108	0.472	RF00162
RF00162_AAOX01000002.1	104	0.510	RF00162
RF00162_AAOX01000005.1	165	0.503	RF00162
RF00162_AAOX01000006.1	114	0.430	RF00162
RF00162_AAOX01000014.1	100	0.520	RF00162
RF00162_AAOX01000018.1	157	0.541	RF00162
RF00162_AAOX01000038.1	100	0.510	RF00162
RF00162_AAOX01000055.1	107	0.514	RF00162
RF00162_AATU01015944.1	97	0.557	RF00162
RF00162_AAWL01000001.1	115	0.565	RF00162
RF00162_AAWL01000002.1	102	0.578	RF00162
RF00162_AAWL01000026.1	107	0.570	RF00162
RF00162_AAWV02000001.1	120	0.417	RF00162
RF00162_AAWV02000002.1	101	0.475	RF00162
RF00162_AAXG02000006.1	98	0.582	RF00162
RF00162_AAXV01000005.1	107	0.449	RF00162
RF00162_AAXV01000007.1	106	0.434	RF00162
RF00162_AAXV01000010.1	100	0.450	RF00162
RF00162_AAXV01000011.1	104	0.442	RF00162
RF00162_AAXV01000019.1	110	0.418	RF00162
RF00162_AAXV01000033.1	95	0.505	RF00162
RF00162_AB090330.1	102	0.451	RF00162
RF00162_ABCB02000018.1	97	0.567	RF00162
RF00162_ABCF01000005.1	102	0.510	RF00162
RF00162_ABCF01000016.1	114	0.535	RF00162
RF00162_ABDQ01000003.1	87	0.471	RF00162
RF00162_ABDT01000031.2	110	0.318	RF00162
RF00162_ABDT01000037.2	109	0.431	RF00162
RF00162_ABDT01000114.2	99	0.444	RF00162
RF00162_ABDU01000083.2	113	0.407	RF00162
RF00162_ACOM01000005.1	117	0.427	RF00162
RF00162_AE001437.1	104	0.413	RF00162
RF00162_AE006470.1	107	0.551	RF00162
RF00162_AE008691.1	110	0.455	RF00162
RF00162_AE009951.2	87	0.460	RF00162
RF00162_AE015927.1	104	0.423	RF00162
RF00162_AE017180.1	107	0.607	RF00162
RF00162_AE017194.1	107	0.449	RF00162
RF00162_AE017225.1	110	0.445	RF00162
RF00162_AE017333.1	117	0.521	RF00162
RF00162_AE017334.2	107	0.439	RF00162
RF00162_AE017355.1	116	0.457	RF00162
RF00162_AF027868.1	92	0.478	RF00162
RF00162_AF269983.1	101	0.426	RF00162
RF00162_AF270301.1	110	0.445	RF00162
RF00162_AJ000974.1	106	0.453	RF00162
RF00162_AJ002571.1	156	0.513	RF00162
RF00162_AL009126.3	107	0.486	RF00162
RF00162_AL591973.1	103	0.466	RF00162
RF00162_AL591974.1	120	0.458	RF00162
RF00162_AL591976.1	98	0.510	RF00162
RF00162_AL591980.1	107	0.467	RF00162
RF00162_AL591983.1	119	0.387	RF00162
RF00162_AL596163.1	103	0.485	RF00162
RF00162_AL596164.1	120	0.467	RF00162
RF00162_AL596165.1	101	0.426	RF00162
RF00162_AL596166.1	97	0.505	RF00162
RF00162_AL596169.1	109	0.468	RF00162
RF00162_AL596170.1	107	0.458	RF00162
RF00162_AL596172.1	119	0.395	RF00162
RF00162_AL939119.1	148	0.635	RF00162
RF00162_AM180355.1	104	0.471	RF00162
RF00162_AM412317.1	103	0.417	RF00162
RF00162_AP006627.1	107	0.514	RF00162
RF00162_AP006716.1	102	0.480	RF00162
RF00162_AP006840.1	106	0.642	RF00162
RF00162_AP008230.1	99	0.515	RF00162
RF00162_AP008934.1	101	0.426	RF00162
RF00162_AP009389.1	117	0.513	RF00162
RF00162_BA000004.3	114	0.491	RF00162
RF00162_BA000016.3	106	0.462	RF00162
RF00162_BA000028.3	120	0.467	RF00162
RF00162_BA000043.1	169	0.544	RF00162
RF00162_BA000045.2	113	0.593	RF00162
RF00162_BX571856.1	99	0.424	RF00162
RF00162_CP000001.1	105	0.486	RF00162
RF00162_CP000029.1	103	0.437	RF00162
RF00162_CP000046.1	96	0.479	RF00162
RF00162_CP000088.1	141	0.667	RF00162
RF00162_CP000141.1	105	0.524	RF00162
RF00162_CP000142.2	110	0.545	RF00162
RF00162_CP000232.1	109	0.596	RF00162
RF00162_CP000382.1	112	0.375	RF00162
RF00162_CP000482.1	107	0.570	RF00162
RF00162_CP000557.1	105	0.533	RF00162
RF00162_CP000568.1	106	0.509	RF00162
RF00162_CP000612.1	108	0.546	RF00162
RF00162_CP000673.1	109	0.440	RF00162
RF00162_CP000685.1	101	0.446	RF00162
RF00162_CP000698.1	109	0.560	RF00162
RF00162_CP000724.1	101	0.485	RF00162
RF00162_CP000726.1	111	0.468	RF00162
RF00162_CP000728.1	106	0.519	RF00162
RF00162_CP000853.1	114	0.439	RF00162
RF00162_CP000875.1	99	0.566	RF00162
RF00162_CP000879.1	112	0.473	RF00162
RF00162_CP000909.1	107	0.607	RF00162
RF00162_CP001022.1	104	0.500	RF00162
RF00162_CP001089.1	110	0.573	RF00162
RF00162_CP001097.1	108	0.583	RF00162
RF00162_CP001098.1	115	0.548	RF00162
RF00162_CP001110.1	110	0.536	RF00162
RF00162_CP001124.1	102	0.559	RF00162
RF00162_CP001336.1	101	0.525	RF00162
RF00162_CP001390.1	109	0.523	RF00162
RF00162_DQ115856.1	108	0.657	RF00162
RF00162_L42943.1	111	0.441	RF00162
RF00162_U36379.1	106	0.443	RF00162
RF00162_U52812.1	139	0.475	RF00162
RF00162_Y09476.1	118	0.500	RF00162
