ID	Len	GC	Group
RF01201_AABZ01000174.1	96	0.427	RF01201
RF01201_AACE03000005.3	95	0.358	RF01201
RF01201_AACF01000363.1	98	0.429	RF01201
RF01201_AACG02000180.1	97	0.433	RF01201
RF01201_AACQ01000170.1	81	0.420	RF01201
RF01201_AADM01000021.1	93	0.441	RF01201
RF01201_AAFM01000054.1	77	0.403	RF01201
RF01201_AAFT01000015.1	77	0.416	RF01201
RF01201_AAPO01000074.1	75	0.400	RF01201
RF01201_AAZN01000021.1	96	0.406	RF01201
RF01201_AE016818.1	93	0.452	RF01201
RF01201_CP000497.1	78	0.436	RF01201
RF01201_CR380959.2	94	0.383	RF01201
RF01201_CR382125.1	92	0.435	RF01201
RF01201_CR382137.2	78	0.423	RF01201
RF01201_DQ115396.1	90	0.422	RF01201
RF01201_Z71564.1	97	0.412	RF01201
