ID	Len	GC	Group
RF00316_AB016878.1	73	0.397	RF00316
RF00316_AB017069.1	73	0.411	RF00316
RF00316_AB028614.1	74	0.378	RF00316
RF00316_AB046440.1	72	0.389	RF00316
RF00316_AB073153.1	73	0.425	RF00316
RF00316_AC007170.6	73	0.356	RF00316
RF00316_AC069553.6	72	0.389	RF00316
RF00316_AF147262.1	73	0.356	RF00316
RF00316_AF317967.1	73	0.356	RF00316
RF00316_AJ429605.1	73	0.356	RF00316
RF00316_AJ429606.1	68	0.426	RF00316
RF00316_AJ429607.1	68	0.382	RF00316
RF00316_AJ429608.1	68	0.397	RF00316
RF00316_AL117386.1	73	0.438	RF00316
RF00316_AL161505.2	73	0.356	RF00316
RF00316_AL161514.2	73	0.438	RF00316
