ID	Len	GC	Group
RF01772_AACY021101089.1	88	0.545	RF01772
RF01772_AAKW01000062.1	105	0.571	RF01772
RF01772_ACHU01000034.1	105	0.562	RF01772
RF01772_ACOQ01000736.1	105	0.543	RF01772
RF01772_AE004091.2	104	0.577	RF01772
RF01772_AE015451.1	103	0.592	RF01772
RF01772_AE016853.1	105	0.552	RF01772
RF01772_AJ328274.1	103	0.602	RF01772
RF01772_AM181176.4	106	0.547	RF01772
RF01772_CP000058.1	105	0.562	RF01772
RF01772_CP000075.1	103	0.524	RF01772
RF01772_CP000094.1	106	0.491	RF01772
RF01772_CP000304.1	114	0.596	RF01772
RF01772_CP000744.1	102	0.578	RF01772
RF01772_CP000926.1	103	0.583	RF01772
RF01772_CP000949.1	105	0.590	RF01772
RF01772_CT573326.1	106	0.566	RF01772
