ID	Len	GC	Group
RF01730_ABDH01004321.1	78	0.487	RF01730
RF01730_ABDH01015524.1	78	0.474	RF01730
RF01730_ABDH01016605.1	76	0.500	RF01730
RF01730_ABDH01021984.1	110	0.482	RF01730
RF01730_ABDH01022123.1	114	0.447	RF01730
RF01730_ABDH01024454.1	78	0.487	RF01730
RF01730_ABDH01034349.1	78	0.500	RF01730
RF01730_ABDH01037712.1	116	0.448	RF01730
RF01730_ABDH01039021.1	112	0.438	RF01730
RF01730_ABDH01039360.1	76	0.487	RF01730
RF01730_ABDH01040182.1	76	0.500	RF01730
RF01730_ABDH01040491.1	76	0.474	RF01730
RF01730_ABDH01040673.1	112	0.455	RF01730
RF01730_ABDH01040812.1	76	0.487	RF01730
RF01730_ABDH01040822.1	76	0.487	RF01730
RF01730_ABDH01040894.1	76	0.474	RF01730
RF01730_ABDH01040994.1	76	0.500	RF01730
RF01730_ABDH01041047.1	76	0.513	RF01730
RF01730_ABDH01041052.1	76	0.474	RF01730
RF01730_ABDH01044059.1	104	0.567	RF01730
