ID	Len	GC	Group
RF00140_AADP01000001.1	115	0.357	RF00140
RF00140_AAMX01000030.1	100	0.480	RF00140
RF00140_AAND01000066.1	113	0.451	RF00140
RF00140_AAOH01000018.1	110	0.373	RF00140
RF00140_AAPS01000075.1	108	0.426	RF00140
RF00140_AASA01000095.1	114	0.377	RF00140
RF00140_AAVS01000029.1	111	0.405	RF00140
RF00140_AB032408.1	100	0.470	RF00140
RF00140_ABCH01000098.1	110	0.445	RF00140
RF00140_AC202195.2	115	0.417	RF00140
RF00140_AE003852.1	111	0.450	RF00140
RF00140_AE004439.1	115	0.391	RF00140
RF00140_AE005174.2	112	0.429	RF00140
RF00140_AE016795.2	108	0.454	RF00140
RF00140_AE016827.1	114	0.404	RF00140
RF00140_AE016853.1	96	0.521	RF00140
RF00140_AE017143.1	112	0.375	RF00140
RF00140_AE017340.1	101	0.495	RF00140
RF00140_AM286690.1	111	0.595	RF00140
RF00140_BX571874.1	114	0.404	RF00140
RF00140_BX640422.1	109	0.550	RF00140
RF00140_BX640437.1	109	0.550	RF00140
RF00140_BX936398.1	111	0.405	RF00140
RF00140_BX950851.1	111	0.414	RF00140
RF00140_CP000058.1	96	0.521	RF00140
RF00140_CP000083.1	106	0.396	RF00140
RF00140_CP000089.1	88	0.443	RF00140
RF00140_CP000302.1	98	0.449	RF00140
RF00140_CP000388.1	105	0.438	RF00140
RF00140_CP000436.1	119	0.353	RF00140
RF00140_CP000503.1	98	0.469	RF00140
RF00140_CP000507.1	98	0.469	RF00140
RF00140_CP000510.1	101	0.416	RF00140
RF00140_CP000606.1	100	0.470	RF00140
RF00140_CP000746.1	114	0.395	RF00140
RF00140_CP000753.1	99	0.465	RF00140
RF00140_CP001103.1	106	0.443	RF00140
RF00140_CR378663.1	106	0.443	RF00140
RF00140_CR954246.1	111	0.423	RF00140
