ID	Len	GC	Group
RF00357_AAAA02025515.1	93	0.495	RF00357
RF00357_AARH01007574.1	95	0.379	RF00357
RF00357_AARH01007574.1:2	96	0.385	RF00357
RF00357_AARH01010384.1	95	0.421	RF00357
RF00357_AARH01010384.1:2	95	0.411	RF00357
RF00357_AASG02005935.1	89	0.416	RF00357
RF00357_AASG02005935.1:2	83	0.470	RF00357
RF00357_AB010073.1	85	0.365	RF00357
RF00357_AC135465.23	86	0.453	RF00357
RF00357_AC135465.23:2	89	0.393	RF00357
RF00357_AC135465.23:3	89	0.404	RF00357
RF00357_AC189574.2	96	0.396	RF00357
RF00357_AF317959.1	97	0.392	RF00357
RF00357_AF317960.1	80	0.400	RF00357
RF00357_AJ532497.1	103	0.447	RF00357
RF00357_AJ532501.1	105	0.562	RF00357
RF00357_AJ532502.1	104	0.471	RF00357
RF00357_AJ532503.1	102	0.422	RF00357
RF00357_AJ532504.1	104	0.519	RF00357
RF00357_AM468060.2	84	0.452	RF00357
RF00357_AP003509.3	104	0.413	RF00357
RF00357_AP005757.2	101	0.475	RF00357
RF00357_AP005757.2:2	93	0.495	RF00357
RF00357_AY069871.1	84	0.405	RF00357
RF00357_AY090970.1	95	0.400	RF00357
RF00357_AY220692.1	93	0.495	RF00357
RF00357_AY220693.1	99	0.475	RF00357
RF00357_AY220694.1	104	0.442	RF00357
RF00357_CAAP02000093.1	85	0.424	RF00357
