ID	Len	GC	Group
RF00844_AAAB01008986.1	60	0.467	RF00844
RF00844_AABU01002766.1	67	0.463	RF00844
RF00844_AACY021758693.1	58	0.448	RF00844
RF00844_AADE01000567.1	67	0.463	RF00844
RF00844_AADG05000205.1	76	0.526	RF00844
RF00844_AADK01002680.1	69	0.551	RF00844
RF00844_AAGD02001338.1	65	0.415	RF00844
RF00844_AAGE02001157.1	60	0.467	RF00844
RF00844_AAJJ01001473.1	61	0.508	RF00844
RF00844_AAQB01006297.1	68	0.426	RF00844
RF00844_AAWU01001681.1	60	0.467	RF00844
RF00844_AAZO01000007.1	60	0.500	RF00844
RF00844_AAZX01010522.1	82	0.512	RF00844
RF00844_ABEG01000173.1	68	0.382	RF00844
RF00844_CAAC02000485.1	68	0.382	RF00844
RF00844_U41266.2	65	0.415	RF00844
