ID	Len	GC	Group
RF00871_AACN010819288.1	102	0.882	RF00871
RF00871_AADA01177523.1	117	0.863	RF00871
RF00871_AAFC03111591.1	108	0.889	RF00871
RF00871_AAGU02919915.1	114	0.886	RF00871
RF00871_AAGV020832469.1	100	0.880	RF00871
RF00871_AAGW01211700.1	109	0.862	RF00871
RF00871_AAHY01001107.1	109	0.835	RF00871
RF00871_AAHY01125806.1	109	0.853	RF00871
RF00871_AAIY01578729.1	123	0.878	RF00871
RF00871_AAKN02059111.1	114	0.868	RF00871
RF00871_AANN01070737.1	125	0.872	RF00871
RF00871_AAPE01569726.1	101	0.861	RF00871
RF00871_AAPY01395355.1	103	0.874	RF00871
RF00871_AAQQ01713916.1	98	0.837	RF00871
RF00871_AAQR01391537.1	106	0.887	RF00871
RF00871_AAXL01001682.1	111	0.856	RF00871
RF00871_AAYZ01378573.1	110	0.873	RF00871
RF00871_AB171103.1	96	0.875	RF00871
RF00871_ABDC01458638.1	112	0.866	RF00871
RF00871_M27830.1	115	0.878	RF00871
