ID	Len	GC	Group
RF00434_AB076042.1	97	0.526	RF00434
RF00434_AB076043.1	102	0.529	RF00434
RF00434_AB076046.1	101	0.525	RF00434
RF00434_AB076047.1	102	0.529	RF00434
RF00434_AB076048.1	97	0.526	RF00434
RF00434_AF218798.2	122	0.533	RF00434
RF00434_AF235167.1	100	0.530	RF00434
RF00434_AF441393.1	98	0.520	RF00434
RF00434_AJ007491.1	100	0.540	RF00434
RF00434_AJ007492.1	100	0.520	RF00434
RF00434_AY220739.1	99	0.505	RF00434
RF00434_D11028.1	99	0.515	RF00434
RF00434_D11032.1	100	0.540	RF00434
RF00434_D85783.1	100	0.520	RF00434
RF00434_L24049.1	102	0.529	RF00434
RF00434_X07653.1	100	0.540	RF00434
RF00434_X80050.1	100	0.530	RF00434
