ID	Len	GC	Group
RF00654_AABR04055757.1	89	0.438	RF00654
RF00654_AACN010698325.1	89	0.427	RF00654
RF00654_AACT01058314.1	84	0.476	RF00654
RF00654_AACT01058314.1:2	81	0.457	RF00654
RF00654_AADN02046841.1	89	0.416	RF00654
RF00654_AAFR03002982.1	89	0.449	RF00654
RF00654_AAGV020516803.1	89	0.404	RF00654
RF00654_AAIY01552317.1	88	0.557	RF00654
RF00654_AAIY01782907.1	85	0.518	RF00654
RF00654_AAKN02040735.1	88	0.455	RF00654
RF00654_AALT01617626.1	91	0.451	RF00654
RF00654_AANH01005109.1	88	0.455	RF00654
RF00654_AANH01011241.1	84	0.476	RF00654
RF00654_AANN01395871.1	89	0.449	RF00654
RF00654_AAPN01112677.1	89	0.483	RF00654
RF00654_AAPN01112677.1:2	89	0.461	RF00654
RF00654_AAPY01560157.1	89	0.461	RF00654
RF00654_AAQQ01539574.1	89	0.449	RF00654
RF00654_AAQR01486904.1	89	0.438	RF00654
RF00654_AAQR01486904.1:2	89	0.461	RF00654
RF00654_AAVX01063793.1	89	0.472	RF00654
RF00654_AAVX01147466.1	88	0.489	RF00654
RF00654_AAWR02003896.1	87	0.460	RF00654
RF00654_AAWZ01022332.1	89	0.449	RF00654
RF00654_AAWZ01022334.1	90	0.467	RF00654
RF00654_AAYZ01065394.1	89	0.494	RF00654
RF00654_AY866221.1	89	0.472	RF00654
RF00654_BAAE01230816.1	87	0.437	RF00654
RF00654_BAAF04071571.1	84	0.536	RF00654
RF00654_BAAF04071571.1:2	87	0.425	RF00654
RF00654_BX321898.29	90	0.500	RF00654
RF00654_BX321898.29:2	86	0.430	RF00654
RF00654_CAAA01021685.1	89	0.449	RF00654
RF00654_CAAB01000324.1	88	0.386	RF00654
RF00654_CAAE01014563.1	88	0.364	RF00654
RF00654_CAAE01014563.1:2	90	0.478	RF00654
