ID	Len	GC	Group
RF01133_AE000782.1	55	0.618	RF01133
RF01133_AE008384.1	75	0.507	RF01133
RF01133_AE009950.1	55	0.545	RF01133
RF01133_AF319635.1	55	0.564	RF01133
RF01133_AJ248286.2	55	0.564	RF01133
RF01133_AM114193.2	73	0.548	RF01133
RF01133_AP006878.1	60	0.550	RF01133
RF01133_AY047491.1	55	0.564	RF01133
RF01133_BA000001.2	55	0.527	RF01133
RF01133_CP000099.1	75	0.440	RF01133
RF01133_CP000254.1	56	0.464	RF01133
RF01133_CP000300.1	75	0.520	RF01133
RF01133_CP000477.1	73	0.575	RF01133
RF01133_CP000559.1	57	0.491	RF01133
RF01133_CP000562.1	59	0.542	RF01133
RF01133_CP000780.1	57	0.474	RF01133
RF01133_L77117.1	55	0.455	RF01133
