ID	Len	GC	Group
RF00289_AAEX02034886.1	71	0.493	RF00289
RF00289_AAFC03045555.1	70	0.529	RF00289
RF00289_AAGW01564774.1	70	0.514	RF00289
RF00289_AAHX01066269.1	70	0.543	RF00289
RF00289_AALT01505651.1	70	0.500	RF00289
RF00289_AANG01166973.1	70	0.514	RF00289
RF00289_AANN01815579.1	67	0.567	RF00289
RF00289_AAPE01111774.1	70	0.500	RF00289
RF00289_AAPN01068259.1	66	0.485	RF00289
RF00289_AAPY01361107.1	71	0.535	RF00289
RF00289_AAQQ01697664.1	70	0.486	RF00289
RF00289_AAQR01711480.1	70	0.500	RF00289
RF00289_AAWR02012489.1	70	0.543	RF00289
RF00289_AAYZ01032340.1	69	0.551	RF00289
RF00289_AC025362.12	70	0.514	RF00289
RF00289_AC191241.1	70	0.500	RF00289
RF00289_AJ010676.1	70	0.500	RF00289
RF00289_AJ010677.1	70	0.514	RF00289
