ID	Len	GC	Group
RF00012_AAAB01008984.1	203	0.478	RF00012
RF00012_AABS01000023.1	209	0.402	RF00012
RF00012_AACT01045944.1	210	0.414	RF00012
RF00012_AACZ02170590.1	217	0.479	RF00012
RF00012_AADE01001755.1	221	0.498	RF00012
RF00012_AADG05001744.1	215	0.470	RF00012
RF00012_AADK01016831.1	202	0.480	RF00012
RF00012_AADN02025796.1	214	0.579	RF00012
RF00012_AAEU02000386.1	210	0.490	RF00012
RF00012_AAEX02035165.1	214	0.458	RF00012
RF00012_AAFC03030311.1	215	0.447	RF00012
RF00012_AAFR03045428.1	217	0.488	RF00012
RF00012_AAFS01000539.1	221	0.498	RF00012
RF00012_AAGD02005452.1	188	0.521	RF00012
RF00012_AAGE02018994.1	212	0.472	RF00012
RF00012_AAGJ02091732.1	219	0.461	RF00012
RF00012_AAGU02588598.1	217	0.475	RF00012
RF00012_AAGV020566442.1	218	0.486	RF00012
RF00012_AAGW01211081.1	215	0.577	RF00012
RF00012_AAIY01001061.1	217	0.562	RF00012
RF00012_AAJJ01000071.1	211	0.450	RF00012
RF00012_AAKN02033252.1	218	0.523	RF00012
RF00012_AAKO01000685.1	210	0.495	RF00012
RF00012_AALT01658977.1	213	0.488	RF00012
RF00012_AANH01009063.1	216	0.463	RF00012
RF00012_AANI01014831.1	216	0.444	RF00012
RF00012_AANN01155091.1	213	0.484	RF00012
RF00012_AANU01105435.1	217	0.442	RF00012
RF00012_AAPE01111238.1	214	0.509	RF00012
RF00012_AAPN01410201.1	216	0.505	RF00012
RF00012_AAPP01018784.1	221	0.502	RF00012
RF00012_AAPQ01007051.1	209	0.474	RF00012
RF00012_AAPT01021465.1	217	0.470	RF00012
RF00012_AAPU01010213.1	215	0.437	RF00012
RF00012_AAPY01491858.1	217	0.512	RF00012
RF00012_AAQA01000362.1	216	0.505	RF00012
RF00012_AAQB01007950.1	193	0.466	RF00012
RF00012_AAQQ01377710.1	216	0.463	RF00012
RF00012_AAQR01337133.1	216	0.491	RF00012
RF00012_AAQX01000976.1	226	0.442	RF00012
RF00012_AAQY01000802.1	223	0.457	RF00012
RF00012_AASC02012716.1	222	0.505	RF00012
RF00012_AASR01018747.1	210	0.490	RF00012
RF00012_AATU01001845.1	225	0.440	RF00012
RF00012_AAVX01295013.1	220	0.500	RF00012
RF00012_AAWR02012944.1	215	0.488	RF00012
RF00012_AAWT01056012.1	223	0.377	RF00012
RF00012_AAWZ01039171.1	218	0.472	RF00012
RF00012_AAYZ01671298.1	216	0.472	RF00012
RF00012_AAZO01005228.1	216	0.463	RF00012
RF00012_AAZX01014918.1	216	0.486	RF00012
RF00012_ABAV01026709.1	221	0.548	RF00012
RF00012_ABDC01538673.1	218	0.500	RF00012
RF00012_ABEG01011152.1	185	0.497	RF00012
RF00012_ABEP02020740.1	220	0.573	RF00012
RF00012_ABGA01262676.1	216	0.477	RF00012
RF00012_ABGP01000303.1	214	0.439	RF00012
RF00012_ABIR01002104.1	216	0.435	RF00012
RF00012_ABJB010182825.1	216	0.565	RF00012
RF00012_ABKE01003568.1	186	0.522	RF00012
RF00012_ABLA01005111.1	221	0.643	RF00012
RF00012_ABLE02010420.1	186	0.527	RF00012
RF00012_ABLF01020826.1	203	0.512	RF00012
RF00012_ABLG01002636.1	209	0.531	RF00012
RF00012_ABQF01071364.1	214	0.626	RF00012
RF00012_ABRM01002704.1	210	0.452	RF00012
RF00012_ABRN01297802.1	207	0.469	RF00012
RF00012_ABRP01111646.1	215	0.488	RF00012
RF00012_ABRT010843960.1	217	0.442	RF00012
RF00012_ABVD01644074.1	218	0.450	RF00012
RF00012_ABWE01000761.1	222	0.455	RF00012
RF00012_AC023683.4	213	0.512	RF00012
RF00012_AC139728.3	211	0.431	RF00012
RF00012_AC198150.2	102	0.363	RF00012
RF00012_ACBE01421767.1	215	0.470	RF00012
RF00012_AF020531.1	217	0.493	RF00012
RF00012_AF176810.1	214	0.453	RF00012
RF00012_AY123429.1	98	0.378	RF00012
RF00012_AY948622.1	185	0.492	RF00012
RF00012_BAAF04057796.1	217	0.442	RF00012
RF00012_BX539315.5	216	0.352	RF00012
RF00012_CAAB01004516.1	216	0.463	RF00012
RF00012_CAAC02000606.1	185	0.497	RF00012
RF00012_CAAE01007620.1	216	0.481	RF00012
RF00012_CABB01004407.1	210	0.538	RF00012
RF00012_CABD01198302.1	212	0.500	RF00012
RF00012_CABD01485616.2	215	0.423	RF00012
RF00012_CABF01044723.1	186	0.548	RF00012
RF00012_CU210853.5	115	0.400	RF00012
RF00012_FN360984.1	270	0.563	RF00012
RF00012_FN366005.1	266	0.556	RF00012
RF00012_J01884.1	215	0.507	RF00012
RF00012_M14061.1	217	0.498	RF00012
RF00012_M23705.1	215	0.526	RF00012
RF00012_M23707.1	215	0.526	RF00012
RF00012_X02717.1	215	0.516	RF00012
RF00012_X02722.1	214	0.495	RF00012
RF00012_X07318.1	219	0.461	RF00012
RF00012_X14945.1	217	0.498	RF00012
RF00012_X63743.1	213	0.465	RF00012
RF00012_Z12613.1	220	0.473	RF00012
