ID	Len	GC	Group
RF00027_AABR04016886.1	76	0.447	RF00027
RF00027_AABS01000138.1	76	0.395	RF00027
RF00027_AABU01002759.1	70	0.343	RF00027
RF00027_AACT01004141.1	84	0.381	RF00027
RF00027_AACZ02196721.1	85	0.518	RF00027
RF00027_AADG05003176.1	84	0.464	RF00027
RF00027_AADN02013953.1	82	0.415	RF00027
RF00027_AAFR03057393.1	87	0.483	RF00027
RF00027_AAFS01000369.1	69	0.377	RF00027
RF00027_AAGD02006482.1	72	0.403	RF00027
RF00027_AAGE02002929.1	73	0.411	RF00027
RF00027_AAGJ02034255.1	78	0.436	RF00027
RF00027_AAGW01230269.1	85	0.576	RF00027
RF00027_AAIY01003579.1	80	0.400	RF00027
RF00027_AAJJ01000960.1	76	0.421	RF00027
RF00027_AAKN02054092.1	89	0.427	RF00027
RF00027_AALT01443655.1	76	0.474	RF00027
RF00027_AANG01619101.1	81	0.420	RF00027
RF00027_AANH01007764.1	86	0.465	RF00027
RF00027_AANI01016295.1	70	0.371	RF00027
RF00027_AANN01347783.1	78	0.474	RF00027
RF00027_AANU01169061.1	85	0.529	RF00027
RF00027_AAPE01289140.1	90	0.444	RF00027
RF00027_AAPN01341034.1	87	0.506	RF00027
RF00027_AAPP01015675.1	70	0.371	RF00027
RF00027_AAPT01004257.1	70	0.371	RF00027
RF00027_AAPU01010514.1	70	0.386	RF00027
RF00027_AAPY01378069.1	89	0.427	RF00027
RF00027_AAQA01000457.1	79	0.481	RF00027
RF00027_AAQB01006449.1	71	0.324	RF00027
RF00027_AAVX01008163.1	85	0.494	RF00027
RF00027_AAWU01000327.1	70	0.343	RF00027
RF00027_AAWZ01017295.1	85	0.435	RF00027
RF00027_AAYZ01324012.1	85	0.553	RF00027
RF00027_AAZO01005184.1	75	0.400	RF00027
RF00027_AAZX01015868.1	83	0.446	RF00027
RF00027_ABEG01002465.1	72	0.444	RF00027
RF00027_AC018755.3	76	0.553	RF00027
RF00027_AC048341.22	87	0.540	RF00027
RF00027_AC094021.2	88	0.523	RF00027
RF00027_AC117784.13	79	0.494	RF00027
RF00027_ACBE01248169.1	85	0.541	RF00027
RF00027_AF210771.1	73	0.397	RF00027
RF00027_AF480570.1	79	0.380	RF00027
RF00027_AL049853.1	79	0.456	RF00027
RF00027_AL158152.18	85	0.471	RF00027
RF00027_AP000962.2	76	0.461	RF00027
RF00027_AP001359.4	76	0.421	RF00027
RF00027_AY866046.1	89	0.427	RF00027
RF00027_BAAB01030021.1	78	0.449	RF00027
RF00027_BAAE01218263.1	86	0.477	RF00027
RF00027_BX005154.6	80	0.463	RF00027
RF00027_CAAB01000002.1	86	0.500	RF00027
RF00027_CAAE01014991.1	84	0.476	RF00027
RF00027_Z70203.2	73	0.425	RF00027
