ID	Len	GC	Group
RF00952_AACZ02194311.1	95	0.653	RF00952
RF00952_AADB02020447.1	95	0.653	RF00952
RF00952_AAFR03055934.1	93	0.667	RF00952
RF00952_AAGV020034474.1	95	0.568	RF00952
RF00952_AAIY01160283.1	93	0.602	RF00952
RF00952_AANU01210630.1	95	0.632	RF00952
RF00952_AANU01210636.1	95	0.621	RF00952
RF00952_AANU01210639.1	95	0.632	RF00952
RF00952_AANU01210640.1	95	0.632	RF00952
RF00952_AANU01210643.1	91	0.637	RF00952
RF00952_AAPE01377549.1	95	0.632	RF00952
RF00952_AAQR01633075.1	91	0.582	RF00952
RF00952_AAWR02038310.1	95	0.632	RF00952
