ID	Len	GC	Group
RF01693_AAVM02000004.1	178	0.466	RF01693
RF01693_AAXE02000021.1	178	0.489	RF01693
RF01693_AAXF02000045.1	178	0.478	RF01693
RF01693_ABFZ02000019.1	178	0.472	RF01693
RF01693_ABIY02000127.1	176	0.489	RF01693
RF01693_ABJL02000008.1	178	0.483	RF01693
RF01693_ABQC02000016.1	176	0.511	RF01693
RF01693_ABVO01000025.1	178	0.466	RF01693
RF01693_ABWZ01000013.1	177	0.480	RF01693
RF01693_ABXI01000084.1	178	0.478	RF01693
RF01693_ABYH01000068.1	178	0.489	RF01693
RF01693_AE015924.1	170	0.500	RF01693
RF01693_AE015928.1	178	0.478	RF01693
RF01693_AP006841.1	177	0.458	RF01693
RF01693_AP009380.1	170	0.500	RF01693
RF01693_BAAU01004407.1	177	0.480	RF01693
RF01693_BAAU01008698.1	178	0.478	RF01693
RF01693_BAAX01000158.1	195	0.482	RF01693
RF01693_BAAX01004326.1	178	0.478	RF01693
RF01693_BAAX01004754.1	179	0.441	RF01693
RF01693_BAAX01010365.1	181	0.464	RF01693
RF01693_BAAX01034787.1	177	0.480	RF01693
RF01693_BAAY01001699.1	177	0.480	RF01693
RF01693_BAAY01005444.1	186	0.457	RF01693
RF01693_BAAY01021114.1	178	0.483	RF01693
RF01693_BAAZ01000710.1	178	0.483	RF01693
RF01693_BAAZ01019253.1	178	0.478	RF01693
RF01693_BABA01003411.1	178	0.483	RF01693
RF01693_BABA01004120.1	178	0.494	RF01693
RF01693_BABA01025825.1	182	0.462	RF01693
RF01693_BABB01001469.1	178	0.478	RF01693
RF01693_BABB01013913.1	177	0.458	RF01693
RF01693_BABD01000999.1	176	0.494	RF01693
RF01693_BABD01001370.1	178	0.478	RF01693
RF01693_BABD01016942.1	182	0.451	RF01693
RF01693_BABD01027604.1	179	0.508	RF01693
RF01693_BABD01027605.1	176	0.545	RF01693
RF01693_BABG01004849.1	177	0.480	RF01693
RF01693_BABG01009248.1	178	0.478	RF01693
RF01693_CP000139.1	177	0.480	RF01693
RF01693_CP000140.1	178	0.489	RF01693
