ID	Len	GC	Group
RF00599_AACN010173765.1	126	0.619	RF00599
RF00599_AAFC03097062.1	122	0.656	RF00599
RF00599_AAGV020560117.1	125	0.608	RF00599
RF00599_AAHX01070384.1	125	0.592	RF00599
RF00599_AAIY01689832.1	126	0.619	RF00599
RF00599_AAKN02007363.1	129	0.566	RF00599
RF00599_AALT01589983.1	127	0.559	RF00599
RF00599_AANG01808267.1	126	0.603	RF00599
RF00599_AANN01733869.1	119	0.597	RF00599
RF00599_AANU01185244.1	125	0.520	RF00599
RF00599_AAPE01497245.1	125	0.608	RF00599
RF00599_AAPY01793489.1	114	0.632	RF00599
RF00599_AAQR01378877.1	128	0.609	RF00599
RF00599_AAWR02042381.1	126	0.611	RF00599
RF00599_AAYZ01185132.1	128	0.664	RF00599
RF00599_ABDC01398879.1	123	0.577	RF00599
RF00599_AC006549.28	125	0.552	RF00599
RF00599_AC091002.54	126	0.563	RF00599
RF00599_AC114402.2	125	0.568	RF00599
