ID	Len	GC	Group
RF01738_AACY020349461.1	62	0.677	RF01738
RF01738_AACY020365850.1	62	0.645	RF01738
RF01738_AE004091.2	65	0.677	RF01738
RF01738_AE015451.1	62	0.629	RF01738
RF01738_AE016853.1	60	0.600	RF01738
RF01738_AF299291.1	62	0.629	RF01738
RF01738_AM181176.4	62	0.645	RF01738
RF01738_CP000058.1	60	0.617	RF01738
RF01738_CP000075.1	60	0.617	RF01738
RF01738_CP000076.1	60	0.717	RF01738
RF01738_CP000094.1	61	0.689	RF01738
RF01738_CP000304.1	62	0.661	RF01738
RF01738_CP000438.1	65	0.677	RF01738
RF01738_CP000680.1	61	0.656	RF01738
RF01738_CP000744.1	65	0.646	RF01738
RF01738_CP000926.1	61	0.639	RF01738
RF01738_CP000949.1	62	0.629	RF01738
RF01738_CT573326.1	62	0.613	RF01738
RF01738_FM209186.1	65	0.677	RF01738
