ID	Len	GC	Group
RF01258_AABZ01000003.1	245	0.429	RF01258
RF01258_AACA01000537.1	246	0.455	RF01258
RF01258_AACE03000009.1	258	0.496	RF01258
RF01258_AACF01000138.1	266	0.406	RF01258
RF01258_AADM01000052.1	248	0.484	RF01258
RF01258_AAFM01000016.1	227	0.454	RF01258
RF01258_AAFN01000138.1	251	0.386	RF01258
RF01258_AAFT01000001.1	244	0.516	RF01258
RF01258_AAVQ01000002.1	231	0.468	RF01258
RF01258_AAZN01000229.1	271	0.402	RF01258
RF01258_AE016819.4	237	0.565	RF01258
RF01258_CR382125.1	257	0.486	RF01258
RF01258_CR382136.2	235	0.430	RF01258
RF01258_Z72610.1	245	0.437	RF01258
