ID	Len	GC	Group
RF00274_AADN02044051.1	68	0.559	RF00274
RF00274_AAFC03071760.1	72	0.444	RF00274
RF00274_AAFR03017399.1	68	0.485	RF00274
RF00274_AAGU02579225.1	71	0.408	RF00274
RF00274_AAGV020356674.1	70	0.471	RF00274
RF00274_AAGW01213694.1	71	0.437	RF00274
RF00274_AAHX01025040.1	72	0.431	RF00274
RF00274_AALT01117771.1	77	0.442	RF00274
RF00274_AANG01691521.1	72	0.444	RF00274
RF00274_AANN01172229.1	73	0.397	RF00274
RF00274_AAPE01150376.1	73	0.438	RF00274
RF00274_AAPY01643549.1	71	0.408	RF00274
RF00274_AAQQ01611468.1	80	0.438	RF00274
RF00274_AAQR01168768.1	74	0.459	RF00274
RF00274_AAWR02026420.1	71	0.479	RF00274
RF00274_AAYZ01171747.1	80	0.450	RF00274
RF00274_ABAV01009160.1	73	0.438	RF00274
RF00274_AF357378.1	59	0.441	RF00274
RF00274_AL833804.16	72	0.444	RF00274
RF00274_BAAE01007813.1	68	0.412	RF00274
RF00274_CAAB01000119.1	65	0.446	RF00274
RF00274_CT027620.13	67	0.478	RF00274
RF00274_X96656.1	72	0.444	RF00274
