ID	Len	GC	Group
RF00685_AAGD02000354.1	104	0.481	RF00685
RF00685_AAGD02000354.1:2	100	0.430	RF00685
RF00685_AAGD02000354.1:3	84	0.417	RF00685
RF00685_AAGD02000354.1:4	101	0.495	RF00685
RF00685_AAGD02001682.1	98	0.480	RF00685
RF00685_AAGD02001682.1:2	99	0.485	RF00685
RF00685_AAGD02001682.1:3	99	0.535	RF00685
RF00685_AAGD02001682.1:4	100	0.500	RF00685
RF00685_AAGD02001682.1:5	99	0.545	RF00685
RF00685_ABEG01007333.1	95	0.516	RF00685
RF00685_ABEG01007333.1:2	102	0.471	RF00685
RF00685_ABEG01007333.1:3	101	0.485	RF00685
RF00685_ABEG01007334.1	100	0.550	RF00685
RF00685_ABEG01007334.1:2	75	0.507	RF00685
RF00685_ABEG01007334.1:3	98	0.551	RF00685
RF00685_ABEG01007334.1:4	100	0.530	RF00685
RF00685_ABEG01007334.1:5	102	0.510	RF00685
RF00685_ABEG01007334.1:6	102	0.529	RF00685
RF00685_ABEG01018859.1	100	0.510	RF00685
RF00685_ABEG01018859.1:2	102	0.480	RF00685
RF00685_ABEG01018859.1:3	109	0.459	RF00685
RF00685_AC084525.1	105	0.467	RF00685
RF00685_AC084525.1:2	98	0.520	RF00685
RF00685_AC084525.1:3	100	0.480	RF00685
RF00685_AC084525.1:4	95	0.442	RF00685
RF00685_AC084525.1:5	100	0.460	RF00685
RF00685_AC084525.1:6	105	0.552	RF00685
RF00685_AC084525.1:7	107	0.495	RF00685
RF00685_AL110499.1	96	0.490	RF00685
RF00685_AL110499.1:2	104	0.471	RF00685
RF00685_AL110499.1:3	102	0.578	RF00685
RF00685_AL110499.1:4	99	0.505	RF00685
RF00685_CAAC02000527.1	101	0.465	RF00685
RF00685_CAAC02000527.1:2	102	0.510	RF00685
RF00685_CAAC02000527.1:3	101	0.525	RF00685
RF00685_CAAC02000527.1:4	102	0.490	RF00685
RF00685_CAAC02000527.1:5	102	0.529	RF00685
RF00685_CAAC02000527.1:6	102	0.549	RF00685
