ID	Len	GC	Group
RF01782_AB070940.1	75	0.747	RF01782
RF01782_AB088224.2	75	0.720	RF01782
RF01782_AB089954.2	75	0.747	RF01782
RF01782_AB193609.1	75	0.680	RF01782
RF01782_AB241068.1	75	0.667	RF01782
RF01782_AB363939.1	75	0.653	RF01782
RF01782_AB435553.1	75	0.707	RF01782
RF01782_ABIN01000326.1	75	0.720	RF01782
RF01782_ABJF01000253.1	75	0.733	RF01782
RF01782_ABTA01000033.1	69	0.710	RF01782
RF01782_ABUS01000001.1	75	0.680	RF01782
RF01782_ABYA01000007.1	69	0.739	RF01782
RF01782_ABYB01000295.1	75	0.747	RF01782
RF01782_ABYC01000016.1	75	0.760	RF01782
RF01782_ABYX01000217.1	75	0.773	RF01782
RF01782_ACES01000072.1	69	0.754	RF01782
RF01782_ACEV01000078.1	75	0.680	RF01782
RF01782_ACEW01000646.1	75	0.747	RF01782
RF01782_ACEX01000725.1	75	0.707	RF01782
RF01782_ACEY01000056.1	75	0.733	RF01782
RF01782_ACEZ01000034.1	75	0.627	RF01782
RF01782_ACHO01000102.1	78	0.615	RF01782
RF01782_ACHP01000061.1	75	0.653	RF01782
RF01782_AF040570.3	75	0.733	RF01782
RF01782_AF079138.1	75	0.800	RF01782
RF01782_AF357202.1	75	0.707	RF01782
RF01782_AF440781.1	75	0.733	RF01782
RF01782_AF453501.1	69	0.725	RF01782
RF01782_AJ278573.1	75	0.707	RF01782
RF01782_AJ300302.1	75	0.733	RF01782
RF01782_AJ575648.1	75	0.760	RF01782
RF01782_AJ871581.1	75	0.733	RF01782
RF01782_AL583917.1	75	0.627	RF01782
RF01782_AL939127.1	75	0.747	RF01782
RF01782_AM238664.1	75	0.707	RF01782
RF01782_AM420293.1	75	0.747	RF01782
RF01782_AM778535.1	75	0.707	RF01782
RF01782_AM992894.1	75	0.760	RF01782
RF01782_AP009493.1	75	0.680	RF01782
RF01782_AP011115.1	72	0.792	RF01782
RF01782_AY118081.2	72	0.667	RF01782
RF01782_AY310323.2	75	0.747	RF01782
RF01782_AY330485.1	75	0.707	RF01782
RF01782_AY354515.1	75	0.720	RF01782
RF01782_AY373435.1	75	0.680	RF01782
RF01782_AY442225.1	75	0.747	RF01782
RF01782_AY509120.1	72	0.667	RF01782
RF01782_AY947889.1	75	0.733	RF01782
RF01782_BA000030.3	75	0.747	RF01782
RF01782_CP000325.1	75	0.600	RF01782
RF01782_CP000667.1	74	0.676	RF01782
RF01782_CP000820.1	75	0.787	RF01782
RF01782_CP000850.1	75	0.707	RF01782
RF01782_CP000854.1	74	0.649	RF01782
RF01782_CT573213.2	75	0.747	RF01782
RF01782_DJ349703.1	75	0.747	RF01782
RF01782_DJ442531.1	75	0.627	RF01782
RF01782_DQ116941.2	75	0.680	RF01782
RF01782_DQ149987.1	75	0.733	RF01782
RF01782_DQ174320.1	75	0.773	RF01782
RF01782_DQ176871.1	75	0.707	RF01782
RF01782_DQ249341.1	75	0.680	RF01782
RF01782_DQ272520.1	75	0.760	RF01782
RF01782_DQ272522.1	72	0.722	RF01782
RF01782_DQ351275.1	75	0.693	RF01782
RF01782_DQ450945.1	75	0.747	RF01782
RF01782_DQ884175.1	69	0.667	RF01782
RF01782_DQ885223.1	75	0.680	RF01782
RF01782_DQ897668.1	75	0.720	RF01782
RF01782_DQ983361.1	75	0.707	RF01782
RF01782_EF990140.1	75	0.720	RF01782
RF01782_EU301739.1	75	0.787	RF01782
RF01782_EU443633.1	75	0.760	RF01782
RF01782_EU827593.1	69	0.739	RF01782
RF01782_FJ872523.1	75	0.747	RF01782
RF01782_FJ872525.1	75	0.747	RF01782
RF01782_FM173265.1	75	0.733	RF01782
RF01782_U78289.1	75	0.760	RF01782
