ID	Len	GC	Group
RF00373_AACY020067856.1	294	0.524	RF00373
RF00373_AACY020076567.1	297	0.525	RF00373
RF00373_AACY020084850.1	297	0.559	RF00373
RF00373_AACY020123929.1	292	0.616	RF00373
RF00373_AACY020124386.1	292	0.620	RF00373
RF00373_AACY020130475.1	288	0.549	RF00373
RF00373_AACY020193628.1	298	0.594	RF00373
RF00373_AACY020236668.1	297	0.556	RF00373
RF00373_AACY020323814.1	297	0.508	RF00373
RF00373_AACY020432185.1	292	0.610	RF00373
RF00373_AACY021439066.1	298	0.597	RF00373
RF00373_AACY021710726.1	296	0.497	RF00373
RF00373_AACY021957214.1	288	0.538	RF00373
RF00373_AACY022209960.1	297	0.492	RF00373
RF00373_AACY022727466.1	300	0.610	RF00373
RF00373_AACY022737222.1	298	0.574	RF00373
RF00373_AACY023059622.1	299	0.532	RF00373
RF00373_AACY023355499.1	297	0.535	RF00373
RF00373_AACY023684782.1	292	0.620	RF00373
RF00373_AACY023860274.1	298	0.520	RF00373
RF00373_AACY023878832.1	298	0.520	RF00373
RF00373_AADL01001374.1	292	0.493	RF00373
RF00373_AADL01001899.1	316	0.525	RF00373
RF00373_ABEF01053878.1	292	0.634	RF00373
RF00373_AE006641.1	306	0.497	RF00373
RF00373_AE008384.1	361	0.568	RF00373
RF00373_AE009439.1	358	0.749	RF00373
RF00373_AE010299.1	362	0.555	RF00373
RF00373_AE017261.1	293	0.553	RF00373
RF00373_AF121773.1	303	0.581	RF00373
RF00373_AF121774.1	301	0.498	RF00373
RF00373_AF192349.1	262	0.489	RF00373
RF00373_AF192350.1	267	0.476	RF00373
RF00373_AF192352.1	313	0.537	RF00373
RF00373_AF192354.1	233	0.429	RF00373
RF00373_AF192355.1	234	0.509	RF00373
RF00373_AF192356.1	294	0.558	RF00373
RF00373_AF192357.1	234	0.415	RF00373
RF00373_AF192358.1	331	0.662	RF00373
RF00373_AF192362.1	260	0.458	RF00373
RF00373_AF192363.1	259	0.456	RF00373
RF00373_AF192364.1	331	0.680	RF00373
RF00373_AF192365.1	317	0.662	RF00373
RF00373_AF295979.1	293	0.549	RF00373
RF00373_AJ248283.1	330	0.685	RF00373
RF00373_AL445066.1	303	0.587	RF00373
RF00373_AP006878.1	322	0.724	RF00373
RF00373_BA000001.2	329	0.687	RF00373
RF00373_BA000002.3	330	0.767	RF00373
RF00373_BA000011.4	303	0.554	RF00373
RF00373_BA000023.2	304	0.520	RF00373
RF00373_CP000099.1	301	0.548	RF00373
RF00373_CP000300.1	354	0.508	RF00373
RF00373_CP000493.1	325	0.754	RF00373
RF00373_CP000575.1	344	0.677	RF00373
RF00373_CP000678.1	281	0.399	RF00373
RF00373_CP001365.1	360	0.686	RF00373
RF00373_CR936257.1	371	0.690	RF00373
RF00373_DQ314494.1	397	0.557	RF00373
RF00373_L13597.1	315	0.470	RF00373
RF00373_L77117.1	258	0.585	RF00373
RF00373_M61003.1	434	0.698	RF00373
RF00373_U42980.1	474	0.675	RF00373
RF00373_U42981.1	475	0.707	RF00373
RF00373_U42982.1	358	0.709	RF00373
RF00373_U42983.1	375	0.709	RF00373
RF00373_U42984.1	367	0.545	RF00373
RF00373_U42986.1	293	0.570	RF00373
RF00373_U42987.1	244	0.553	RF00373
RF00373_U42988.1	279	0.677	RF00373
