ID	Len	GC	Group
RF01879_AABR04011023.1	164	0.445	RF01879
RF01879_AACN010675924.1	165	0.448	RF01879
RF01879_AADA01232009.1	165	0.406	RF01879
RF01879_AAFC03071026.1	163	0.454	RF01879
RF01879_AAFR03033448.1	174	0.414	RF01879
RF01879_AAGU02136591.1	165	0.461	RF01879
RF01879_AAKN02035545.1	165	0.430	RF01879
RF01879_AANN01289908.1	165	0.412	RF01879
RF01879_AANU01278878.1	165	0.412	RF01879
RF01879_AAPE01176660.1	166	0.446	RF01879
RF01879_AAPY01263281.1	166	0.440	RF01879
RF01879_AAQQ01255229.1	165	0.436	RF01879
RF01879_AAQR01610955.1	160	0.438	RF01879
RF01879_AAWR02011954.1	165	0.473	RF01879
RF01879_AAYZ01116308.1	161	0.460	RF01879
RF01879_ABDC01172505.1	165	0.418	RF01879
RF01879_ABGA01117378.1	165	0.418	RF01879
RF01879_ABRN01424432.1	163	0.442	RF01879
RF01879_ABRO01083507.1	161	0.404	RF01879
RF01879_ABRP01082835.1	165	0.436	RF01879
RF01879_ABRR01676511.1	162	0.444	RF01879
RF01879_ABRT010112553.1	165	0.436	RF01879
RF01879_ABVD01409869.1	164	0.445	RF01879
RF01879_AC108713.2	165	0.406	RF01879
RF01879_AC124193.2	163	0.429	RF01879
RF01879_CABD01779004.1	165	0.412	RF01879
