ID	Len	GC	Group
RF00628_AACY020343613.1	196	0.571	RF00628
RF00628_AACY020827056.1	196	0.561	RF00628
RF00628_AACY022571736.1	193	0.503	RF00628
RF00628_AACY022994221.1	196	0.556	RF00628
RF00628_AAKV01000038.1	197	0.548	RF00628
RF00628_AE016853.1	196	0.510	RF00628
RF00628_CP000058.1	197	0.487	RF00628
RF00628_CP000075.1	196	0.500	RF00628
RF00628_CP000076.1	190	0.511	RF00628
RF00628_CP000094.1	191	0.545	RF00628
RF00628_CP000680.1	196	0.531	RF00628
RF00628_CP000926.1	196	0.546	RF00628
RF00628_CP000949.1	195	0.549	RF00628
RF00628_CP001157.1	193	0.544	RF00628
RF00628_CT573326.1	196	0.541	RF00628
