ID	Len	GC	Group
RF01702_AACY020073648.1	199	0.573	RF01702
RF01702_AACY020080451.1	204	0.578	RF01702
RF01702_AACY020087787.1	207	0.551	RF01702
RF01702_AACY020316257.1	217	0.585	RF01702
RF01702_AACY020318689.1	204	0.549	RF01702
RF01702_AACY020344237.1	200	0.570	RF01702
RF01702_AACY020355415.1	198	0.571	RF01702
RF01702_AACY020355416.1	198	0.561	RF01702
RF01702_AACY020355416.1:2	204	0.598	RF01702
RF01702_AACY020360436.1	223	0.543	RF01702
RF01702_AACY020474042.1	205	0.561	RF01702
RF01702_AACY020499990.1	204	0.520	RF01702
RF01702_AACY020541253.1	205	0.576	RF01702
RF01702_AACY020704875.1	224	0.549	RF01702
RF01702_AACY020723165.1	202	0.604	RF01702
RF01702_AACY020828517.1	202	0.594	RF01702
RF01702_AACY020962023.1	209	0.565	RF01702
RF01702_AACY020964560.1	198	0.571	RF01702
RF01702_AACY021113176.1	201	0.532	RF01702
RF01702_AACY021178095.1	204	0.583	RF01702
RF01702_AACY021195981.1	204	0.618	RF01702
RF01702_AACY021287395.1	205	0.551	RF01702
RF01702_AACY021350119.1	213	0.535	RF01702
RF01702_AACY021402715.1	200	0.580	RF01702
RF01702_AACY021507139.1	215	0.572	RF01702
RF01702_AACY021681433.1	201	0.592	RF01702
RF01702_AACY021747145.1	199	0.578	RF01702
RF01702_AACY021967263.1	204	0.588	RF01702
RF01702_AACY021993227.1	204	0.598	RF01702
RF01702_AACY022144301.1	215	0.581	RF01702
RF01702_AACY022777272.1	216	0.611	RF01702
RF01702_AACY022815789.1	205	0.576	RF01702
RF01702_AACY022973485.1	202	0.594	RF01702
RF01702_AACY022976157.1	204	0.593	RF01702
RF01702_AACY022978784.1	203	0.522	RF01702
RF01702_AACY022979180.1	224	0.540	RF01702
RF01702_AACY023177878.1	204	0.574	RF01702
RF01702_AACY023379744.1	199	0.583	RF01702
RF01702_AACY023859177.1	204	0.559	RF01702
RF01702_AACY023860816.1	205	0.585	RF01702
RF01702_AACY023862766.1	196	0.526	RF01702
RF01702_AACY023864898.1	171	0.509	RF01702
RF01702_AACY023866064.1	217	0.562	RF01702
RF01702_AACY023866666.1	199	0.578	RF01702
RF01702_AACY023868281.1	214	0.603	RF01702
RF01702_AACY024059966.1	202	0.604	RF01702
RF01702_AACY024091896.1	222	0.554	RF01702
RF01702_BX569690.1	201	0.577	RF01702
RF01702_BX569692.1	203	0.532	RF01702
RF01702_BX569692.1:2	223	0.552	RF01702
RF01702_BX569692.1:3	203	0.596	RF01702
RF01702_BX569694.1	204	0.583	RF01702
RF01702_CP000110.1	203	0.576	RF01702
RF01702_CP000110.1:2	202	0.554	RF01702
RF01702_CP000110.1:3	203	0.581	RF01702
RF01702_CP000110.1:4	195	0.579	RF01702
RF01702_CP000110.1:5	211	0.564	RF01702
