ID	Len	GC	Group
RF00281_AAFC03120161.1	77	0.351	RF00281
RF00281_AAFR03026464.1	79	0.367	RF00281
RF00281_AAGU02529726.1	77	0.325	RF00281
RF00281_AAGV020619277.1	76	0.355	RF00281
RF00281_AAIY01534871.1	77	0.312	RF00281
RF00281_AAPE01015809.1	77	0.351	RF00281
RF00281_AAPN01008930.1	78	0.321	RF00281
RF00281_AAPY01728088.1	79	0.304	RF00281
RF00281_AAQR01510048.1	78	0.321	RF00281
RF00281_AAWR02036950.1	78	0.333	RF00281
RF00281_AAYZ01154866.1	77	0.416	RF00281
RF00281_ABDC01278790.1	76	0.316	RF00281
RF00281_AF357371.1	65	0.354	RF00281
RF00281_BAAE01161714.1	76	0.368	RF00281
RF00281_BAAF04088084.1	76	0.408	RF00281
RF00281_CR759968.6	71	0.394	RF00281
RF00281_X67268.1	77	0.351	RF00281
RF00281_X96647.1	77	0.312	RF00281
