ID	Len	GC	Group
RF01909_AABR04039508.1	149	0.510	RF01909
RF01909_AACN010953971.1	150	0.460	RF01909
RF01909_AADA01262132.1	150	0.507	RF01909
RF01909_AAFC03086670.1	150	0.473	RF01909
RF01909_AAGU02032723.1	131	0.542	RF01909
RF01909_AAGV021004046.1	150	0.467	RF01909
RF01909_AAGW01568697.1	150	0.493	RF01909
RF01909_AAIY01523762.1	132	0.500	RF01909
RF01909_AAKN02003584.1	149	0.523	RF01909
RF01909_AALT01488511.1	136	0.419	RF01909
RF01909_AANG01430098.1	150	0.487	RF01909
RF01909_AAPE01544675.1	149	0.430	RF01909
RF01909_AAQQ01036574.1	151	0.457	RF01909
RF01909_AAQR01491264.1	149	0.490	RF01909
RF01909_AAWR02015924.1	150	0.460	RF01909
RF01909_ABDC01122139.1	150	0.493	RF01909
RF01909_ABGA01074202.1	150	0.507	RF01909
RF01909_ABRN01430132.1	150	0.487	RF01909
RF01909_ABRP01140997.1	148	0.399	RF01909
RF01909_ABRQ01242774.1	128	0.453	RF01909
RF01909_ABRR01116628.1	134	0.493	RF01909
RF01909_ABRT010153172.1	151	0.483	RF01909
RF01909_ABVD01288334.1	150	0.500	RF01909
RF01909_AL354709.15	150	0.507	RF01909
RF01909_AL844161.18	149	0.523	RF01909
RF01909_CABD01025978.1	93	0.516	RF01909
RF01909_CT027658.2	150	0.507	RF01909
