ID	Len	GC	Group
RF00080_AE008691.1	122	0.459	RF00080
RF00080_AF109909.2	117	0.419	RF00080
RF00080_AF270169.1	146	0.342	RF00080
RF00080_AF325827.1	108	0.417	RF00080
RF00080_AL009126.3	125	0.448	RF00080
RF00080_AL591977.1	126	0.365	RF00080
RF00080_AL596167.1	125	0.360	RF00080
RF00080_AL935253.1	103	0.379	RF00080
RF00080_AL939112.1	121	0.719	RF00080
RF00080_BA000034.2	104	0.404	RF00080
RF00080_BX248358.1	162	0.525	RF00080
RF00080_BX842584.1	108	0.583	RF00080
RF00080_BX927153.1	169	0.473	RF00080
RF00080_CP000114.1	102	0.402	RF00080
RF00080_Y14370.1	128	0.359	RF00080
