ID	Len	GC	Group
RF00555_ABAF01000002.1	84	0.440	RF00555
RF00555_AE014133.1	80	0.425	RF00555
RF00555_AE017198.1	55	0.418	RF00555
RF00555_AE017333.1	58	0.397	RF00555
RF00555_AL591983.1	53	0.415	RF00555
RF00555_AL766844.1	82	0.451	RF00555
RF00555_AL935254.1	55	0.436	RF00555
RF00555_AM406671.1	79	0.418	RF00555
RF00555_AP006716.1	70	0.343	RF00555
RF00555_AP008934.1	68	0.397	RF00555
RF00555_BA000017.4	70	0.371	RF00555
RF00555_BA000028.3	59	0.288	RF00555
RF00555_CP000003.1	85	0.459	RF00555
RF00555_CP000024.1	87	0.437	RF00555
RF00555_CP000029.1	58	0.362	RF00555
RF00555_CP000033.3	51	0.412	RF00555
RF00555_CP000056.1	85	0.447	RF00555
RF00555_CP000233.1	55	0.400	RF00555
RF00555_CP000387.1	80	0.475	RF00555
RF00555_CP000407.1	79	0.506	RF00555
RF00555_CP000412.1	52	0.423	RF00555
RF00555_CP000422.1	61	0.344	RF00555
RF00555_CP000423.1	57	0.474	RF00555
RF00555_CR936503.1	58	0.466	RF00555
RF00555_D64126.1	57	0.421	RF00555
RF00555_X63912.1	66	0.379	RF00555
