ID	Len	GC	Group
RF00164_AB033998.1	43	0.605	RF00164
RF00164_AB037273.1	43	0.674	RF00164
RF00164_AB046864.1	43	0.605	RF00164
RF00164_AF056197.1	43	0.651	RF00164
RF00164_AF111995.1	43	0.674	RF00164
RF00164_AF111997.1	43	0.651	RF00164
RF00164_AF257226.1	43	0.674	RF00164
RF00164_AF361253.1	43	0.674	RF00164
RF00164_AJ278335.1	43	0.628	RF00164
RF00164_AJ619580.1	43	0.628	RF00164
RF00164_AJ619582.1	43	0.651	RF00164
RF00164_AJ619583.1	43	0.628	RF00164
RF00164_AJ619584.1	43	0.628	RF00164
RF00164_AJ619592.1	43	0.674	RF00164
RF00164_AJ619594.1	43	0.651	RF00164
RF00164_AY179509.1	44	0.591	RF00164
RF00164_AY188187.1	43	0.674	RF00164
RF00164_AY188190.1	43	0.698	RF00164
RF00164_AY188191.1	43	0.674	RF00164
RF00164_AY188195.1	43	0.721	RF00164
RF00164_AY188199.1	43	0.698	RF00164
RF00164_AY304452.1	43	0.698	RF00164
RF00164_AY304457.1	43	0.698	RF00164
RF00164_AY304462.1	43	0.651	RF00164
RF00164_AY304470.1	43	0.674	RF00164
RF00164_AY338174.1	43	0.535	RF00164
RF00164_AY536760.3	43	0.535	RF00164
RF00164_AY641576.1	43	0.651	RF00164
RF00164_L06252.1	43	0.651	RF00164
RF00164_L06253.1	43	0.651	RF00164
RF00164_S68561.1	43	0.674	RF00164
RF00164_U15136.1	39	0.667	RF00164
RF00164_U52595.1	43	0.651	RF00164
RF00164_U52600.1	43	0.605	RF00164
RF00164_Y15936.2	43	0.651	RF00164
RF00164_Y15937.2	43	0.605	RF00164
RF00164_Y15938.2	43	0.605	RF00164
RF00164_Z66541.1	43	0.651	RF00164
