ID	Len	GC	Group
RF01381_AF042100.1	23	0.609	RF01381
RF01381_AF197338.1	23	0.478	RF01381
RF01381_AF465242.1	23	0.565	RF01381
RF01381_AF538302.1	23	0.435	RF01381
RF01381_AJ239083.1	23	0.478	RF01381
RF01381_AY451087.1	23	0.565	RF01381
RF01381_AY451200.1	23	0.478	RF01381
RF01381_AY456324.1	23	0.565	RF01381
RF01381_AY676590.1	23	0.696	RF01381
RF01381_AY857150.2	23	0.565	RF01381
RF01381_DQ054367.2	23	0.565	RF01381
RF01381_DQ373064.1	24	0.542	RF01381
RF01381_EF178342.1	23	0.435	RF01381
RF01381_EF178429.1	23	0.478	RF01381
RF01381_K03454.1	23	0.565	RF01381
RF01381_K03455.1	23	0.565	RF01381
RF01381_M22639.1	23	0.565	RF01381
RF01381_M38429.1	23	0.565	RF01381
RF01381_M62320.1	23	0.565	RF01381
RF01381_S69386.1	23	0.565	RF01381
RF01381_X04415.1	23	0.565	RF01381
