ID	Len	GC	Group
RF01185_AACA01000204.1	81	0.321	RF01185
RF01185_AACD01000097.1	88	0.341	RF01185
RF01185_AACE03000004.1	91	0.396	RF01185
RF01185_AACF01000013.1	85	0.353	RF01185
RF01185_AACM02000292.1	84	0.405	RF01185
RF01185_AACQ01000006.1	91	0.363	RF01185
RF01185_AACS01000061.1	109	0.394	RF01185
RF01185_AACU02000567.1	82	0.402	RF01185
RF01185_AACW02000245.1	84	0.321	RF01185
RF01185_AADM01000093.1	95	0.358	RF01185
RF01185_AADS01000356.1	108	0.407	RF01185
RF01185_AAFM01000013.1	87	0.402	RF01185
RF01185_AAFN01000078.1	89	0.393	RF01185
RF01185_AAFT01000027.1	89	0.382	RF01185
RF01185_AAFU01001217.1	89	0.393	RF01185
RF01185_AAGI01000315.1	88	0.477	RF01185
RF01185_AAID01002090.1	86	0.337	RF01185
RF01185_AAIH02000128.1	88	0.375	RF01185
RF01185_AAIM02000027.1	85	0.412	RF01185
RF01185_AAIW01000358.1	88	0.398	RF01185
RF01185_AAJI01001102.1	91	0.308	RF01185
RF01185_AAJN01000109.1	87	0.379	RF01185
RF01185_AAKD03000029.1	86	0.384	RF01185
RF01185_AAKE03000005.1	88	0.386	RF01185
RF01185_AAPO01000086.1	92	0.380	RF01185
RF01185_AARE01002242.1	89	0.337	RF01185
RF01185_AATM01000016.1	83	0.410	RF01185
RF01185_AATT01000026.1	85	0.353	RF01185
RF01185_AATX01000061.1	87	0.414	RF01185
RF01185_AAVQ01000001.1	90	0.333	RF01185
RF01185_AAXH01000193.1	85	0.400	RF01185
RF01185_AAXI01000054.1	82	0.415	RF01185
RF01185_AAZN01000292.1	86	0.291	RF01185
RF01185_ABAR01000009.1	90	0.356	RF01185
RF01185_ABAS01000006.1	89	0.371	RF01185
RF01185_ABBB01000034.1	84	0.405	RF01185
RF01185_ABBT01000198.1	88	0.307	RF01185
RF01185_ABDF01000131.1	87	0.437	RF01185
RF01185_ABDG01000079.1	82	0.366	RF01185
RF01185_ABFE01001339.1	109	0.358	RF01185
RF01185_ABHV01000190.1	89	0.348	RF01185
RF01185_ABHY02000006.1	81	0.370	RF01185
RF01185_ABJE01000834.1	83	0.434	RF01185
RF01185_ABKH01000207.1	90	0.356	RF01185
RF01185_ABRJ01000399.1	87	0.333	RF01185
RF01185_ABSB01000187.1	81	0.370	RF01185
RF01185_ABVF01000212.1	86	0.360	RF01185
RF01185_ABWI01000681.1	85	0.365	RF01185
RF01185_ACBU01001064.1	90	0.344	RF01185
RF01185_AE016815.4	84	0.452	RF01185
RF01185_AJ010798.1	83	0.325	RF01185
RF01185_AM270078.1	88	0.352	RF01185
RF01185_AM920437.1	87	0.368	RF01185
RF01185_CABE01000024.1	94	0.340	RF01185
RF01185_CR380959.2	89	0.303	RF01185
RF01185_CR382124.1	85	0.341	RF01185
RF01185_CR382127.1	84	0.405	RF01185
RF01185_CR382139.2	89	0.360	RF01185
RF01185_CU329670.1	81	0.321	RF01185
RF01185_CU633895.1	84	0.405	RF01185
RF01185_EU780931.1	89	0.393	RF01185
RF01185_FN392322.1	87	0.345	RF01185
