ID	Len	GC	Group
RF00283_AAEX02032584.1	83	0.554	RF00283
RF00283_AAFC03053505.1	83	0.542	RF00283
RF00283_AAGU02720858.1	83	0.566	RF00283
RF00283_AAGV020429307.1	82	0.524	RF00283
RF00283_AAGW01285195.1	83	0.566	RF00283
RF00283_AAHX01095967.1	79	0.544	RF00283
RF00283_AAIY01249536.1	83	0.554	RF00283
RF00283_AAKN02020097.1	83	0.542	RF00283
RF00283_AANG01025936.1	81	0.531	RF00283
RF00283_AANN01109527.1	83	0.554	RF00283
RF00283_AANU01101212.1	83	0.506	RF00283
RF00283_AAPE01022757.1	76	0.500	RF00283
RF00283_AAPY01347300.1	83	0.578	RF00283
RF00283_AAQR01645989.1	83	0.566	RF00283
RF00283_AAYZ01094280.1	83	0.578	RF00283
RF00283_ABDC01297764.1	83	0.542	RF00283
RF00283_AC090227.10	83	0.542	RF00283
RF00283_AF357342.1	62	0.532	RF00283
RF00283_AL592064.14	84	0.524	RF00283
RF00283_AY077741.1	83	0.542	RF00283
