ID	Len	GC	Group
RF00657_AAAB01008980.1	81	0.543	RF00657
RF00657_AACT01014305.1	79	0.494	RF00657
RF00657_AADG05004767.1	84	0.536	RF00657
RF00657_AADN02038826.1	84	0.571	RF00657
RF00657_AAEU02000856.1	82	0.512	RF00657
RF00657_AAFR03045024.1	84	0.452	RF00657
RF00657_AAFS01000056.1	83	0.506	RF00657
RF00657_AAGE02019030.1	83	0.530	RF00657
RF00657_AAGJ02116195.1	92	0.391	RF00657
RF00657_AAGU02169000.1	85	0.459	RF00657
RF00657_AAHX01056180.1	83	0.470	RF00657
RF00657_AAIY01348937.1	84	0.488	RF00657
RF00657_AAJJ01000543.1	79	0.468	RF00657
RF00657_AANG01143260.1	83	0.470	RF00657
RF00657_AANH01001588.1	85	0.435	RF00657
RF00657_AANN01245614.1	78	0.628	RF00657
RF00657_AAPN01248074.1	84	0.524	RF00657
RF00657_AAPT01021532.1	83	0.494	RF00657
RF00657_AAPY01671193.1	84	0.548	RF00657
RF00657_AAQR01215444.1	83	0.506	RF00657
RF00657_AAVX01446026.1	82	0.476	RF00657
RF00657_AAWU01026464.1	83	0.542	RF00657
RF00657_AAYZ01335901.1	84	0.452	RF00657
RF00657_AAZO01006369.1	83	0.458	RF00657
RF00657_AAZX01006282.1	84	0.488	RF00657
RF00657_AC147908.3	84	0.464	RF00657
RF00657_AY865940.1	84	0.488	RF00657
RF00657_BAAB01083504.1	81	0.519	RF00657
RF00657_BAAE01193078.1	84	0.464	RF00657
RF00657_CAAA01022586.1	83	0.482	RF00657
RF00657_CAAB01001620.1	85	0.412	RF00657
RF00657_CAAE01014685.1	85	0.482	RF00657
RF00657_CR352253.9	85	0.482	RF00657
