ID	Len	GC	Group
RF01059_AAAB01008984.1	96	0.167	RF01059
RF01059_AACY021001521.1	96	0.323	RF01059
RF01059_AACZ02101544.1	97	0.536	RF01059
RF01059_AAFC03106541.1	97	0.557	RF01059
RF01059_AAFR03021066.1	98	0.286	RF01059
RF01059_AAGJ02013847.1	87	0.379	RF01059
RF01059_AAGU02638220.1	96	0.500	RF01059
RF01059_AAGV020155759.1	90	0.411	RF01059
RF01059_AAHX01083408.1	97	0.536	RF01059
RF01059_AAIY01363772.1	96	0.510	RF01059
RF01059_AAKN02003336.1	97	0.557	RF01059
RF01059_AALT01179020.1	101	0.327	RF01059
RF01059_AANI01017177.1	97	0.536	RF01059
RF01059_AAPE01538403.1	97	0.505	RF01059
RF01059_AAPN01393926.1	96	0.365	RF01059
RF01059_AAPY01193946.1	97	0.557	RF01059
RF01059_AAQB01006273.1	96	0.427	RF01059
RF01059_AAQQ01172656.1	87	0.253	RF01059
RF01059_AASC02024498.1	96	0.312	RF01059
RF01059_AAWR02032193.1	97	0.505	RF01059
RF01059_AAWZ01019824.1	96	0.323	RF01059
RF01059_AAZO01003431.1	96	0.250	RF01059
RF01059_ABAV01011112.1	96	0.365	RF01059
RF01059_ABDC01461977.1	97	0.577	RF01059
RF01059_AC134429.3	102	0.422	RF01059
RF01059_AC171141.2	87	0.379	RF01059
RF01059_AM409476.1	95	0.358	RF01059
RF01059_CAAE01007994.1	99	0.232	RF01059
RF01059_CT033813.18	96	0.396	RF01059
RF01059_X79482.1	96	0.073	RF01059
