ID	Len	GC	Group
RF02027_AAAA02001440.1	66	0.742	RF02027
RF02027_AAAA02003651.1	66	0.727	RF02027
RF02027_AAAA02006744.1	65	0.677	RF02027
RF02027_AAAA02011510.1	65	0.754	RF02027
RF02027_AAAA02012223.1	66	0.758	RF02027
RF02027_AAAA02017378.1	65	0.708	RF02027
RF02027_AAAA02017789.1	65	0.738	RF02027
RF02027_AAAA02018821.1	65	0.677	RF02027
RF02027_AAAA02020856.1	65	0.692	RF02027
RF02027_AAAA02021825.1	65	0.769	RF02027
RF02027_AAAA02027275.1	64	0.719	RF02027
RF02027_AAAA02027486.1	53	0.736	RF02027
RF02027_AAAA02027671.1	65	0.677	RF02027
RF02027_AAAA02028759.1	65	0.708	RF02027
RF02027_AAAA02028983.1	65	0.708	RF02027
RF02027_AAAA02030917.1	65	0.692	RF02027
RF02027_AAAA02039176.1	81	0.667	RF02027
RF02027_AACV01001305.1	65	0.708	RF02027
RF02027_AACV01006843.1	65	0.708	RF02027
RF02027_AACV01007129.1	65	0.708	RF02027
RF02027_AACV01013008.1	65	0.692	RF02027
RF02027_AACV01015490.1	53	0.698	RF02027
RF02027_AACV01016924.1	65	0.677	RF02027
RF02027_AACV01022959.1	66	0.697	RF02027
RF02027_AACV01023519.1	66	0.773	RF02027
RF02027_AACV01029405.1	56	0.750	RF02027
RF02027_ABRL01000509.1	65	0.800	RF02027
RF02027_ABRL01002336.1	65	0.723	RF02027
RF02027_AC090482.3	65	0.754	RF02027
RF02027_AC093919.2	65	0.769	RF02027
RF02027_AC097280.8	65	0.723	RF02027
RF02027_AC117265.2	66	0.712	RF02027
RF02027_AC125780.2	65	0.708	RF02027
RF02027_AC146939.2	65	0.708	RF02027
RF02027_AC174464.1	65	0.692	RF02027
RF02027_AP003217.3	65	0.662	RF02027
RF02027_AP003339.4	65	0.723	RF02027
RF02027_AP004176.2	65	0.708	RF02027
RF02027_AP004267.3	65	0.769	RF02027
RF02027_AP004794.3	65	0.800	RF02027
RF02027_AP005563.3	65	0.769	RF02027
RF02027_AP005830.4	66	0.742	RF02027
RF02027_AP005833.2	65	0.769	RF02027
RF02027_AP006524.3	65	0.800	RF02027
RF02027_AP008207.1	65	0.738	RF02027
RF02027_AP008208.1	64	0.734	RF02027
RF02027_AP008214.1	65	0.769	RF02027
RF02027_AP008215.1	65	0.708	RF02027
RF02027_AP008216.1	64	0.750	RF02027
RF02027_AP008217.1	65	0.769	RF02027
RF02027_AP008218.1	65	0.769	RF02027
RF02027_AP008218.1:2	65	0.754	RF02027
RF02027_AP008218.1:3	65	0.708	RF02027
RF02027_AP008218.1:4	63	0.714	RF02027
RF02027_AP008218.1:5	65	0.708	RF02027
