ID	Len	GC	Group
RF00408_AABR04042150.1	137	0.387	RF00408
RF00408_AACN010072016.1	135	0.422	RF00408
RF00408_AADN02004882.1	132	0.485	RF00408
RF00408_AAFC03070145.1	134	0.388	RF00408
RF00408_AAFR03025134.1	131	0.351	RF00408
RF00408_AAGV020161067.1	131	0.389	RF00408
RF00408_AAGW01003455.1	135	0.400	RF00408
RF00408_AAIY01662003.1	131	0.489	RF00408
RF00408_AAKN02056731.1	131	0.412	RF00408
RF00408_AALT01217367.1	131	0.557	RF00408
RF00408_AANG01161430.1	135	0.393	RF00408
RF00408_AANN01814642.1	128	0.414	RF00408
RF00408_AANU01130859.1	136	0.404	RF00408
RF00408_AAPE01261941.1	136	0.375	RF00408
RF00408_AAPN01307029.1	136	0.412	RF00408
RF00408_AAPY01155118.1	132	0.394	RF00408
RF00408_AAQQ01510166.1	131	0.382	RF00408
RF00408_AAQR01552671.1	140	0.350	RF00408
RF00408_AAWR02017934.1	135	0.393	RF00408
RF00408_AAYZ01116994.1	127	0.496	RF00408
RF00408_ABDC01191151.1	131	0.382	RF00408
RF00408_AC004125.1	133	0.398	RF00408
RF00408_AC018607.12	133	0.398	RF00408
RF00408_AC023271.11	134	0.403	RF00408
RF00408_AC023950.6	136	0.434	RF00408
RF00408_AC154296.2	133	0.421	RF00408
RF00408_AJ236935.1	136	0.397	RF00408
RF00408_AJ609425.1	130	0.400	RF00408
