ID	Len	GC	Group
RF00604_AABR04000114.1	90	0.633	RF00604
RF00604_AACZ02186837.1	91	0.659	RF00604
RF00604_AADN02012470.1	92	0.511	RF00604
RF00604_AAEX02033657.1	91	0.659	RF00604
RF00604_AAFC03082890.1	92	0.652	RF00604
RF00604_AAFR03066872.1	91	0.659	RF00604
RF00604_AAGU02453249.1	91	0.659	RF00604
RF00604_AAGV020885884.1	91	0.670	RF00604
RF00604_AAGW01167866.1	91	0.604	RF00604
RF00604_AAIY01782013.1	91	0.637	RF00604
RF00604_AAKN02046389.1	90	0.689	RF00604
RF00604_AANG01189622.1	99	0.697	RF00604
RF00604_AANH01004458.1	91	0.495	RF00604
RF00604_AANN01344612.1	91	0.714	RF00604
RF00604_AANU01181926.1	91	0.637	RF00604
RF00604_AAPE01482960.1	91	0.637	RF00604
RF00604_AAPN01247065.1	89	0.584	RF00604
RF00604_AAPY01553556.1	90	0.700	RF00604
RF00604_AAQQ01534077.1	92	0.598	RF00604
RF00604_AAQR01014845.1	94	0.660	RF00604
RF00604_AAWR02030771.1	91	0.736	RF00604
RF00604_AAWZ01023073.1	91	0.495	RF00604
RF00604_ABDC01430049.1	91	0.648	RF00604
RF00604_AC010325.7	91	0.703	RF00604
RF00604_AC010325.7:2	91	0.681	RF00604
RF00604_AC010325.7:3	91	0.648	RF00604
RF00604_AC152939.2	91	0.560	RF00604
RF00604_AC152939.2:2	93	0.516	RF00604
RF00604_AC152939.2:3	90	0.633	RF00604
RF00604_AC152939.2:4	90	0.644	RF00604
RF00604_AF357325.1	87	0.644	RF00604
RF00604_BAAE01271509.1	91	0.560	RF00604
RF00604_CAAB01001542.1	92	0.543	RF00604
RF00604_CAAE01014987.1	92	0.598	RF00604
RF00604_CR381655.6	90	0.456	RF00604
