ID	Len	GC	Group
RF00506_AAAA02042190.1	118	0.466	RF00506
RF00506_AACY020357926.1	118	0.500	RF00506
RF00506_AAMK02000025.1	114	0.500	RF00506
RF00506_AAUS01000036.1	119	0.462	RF00506
RF00506_AAYV01000002.1	119	0.496	RF00506
RF00506_AE005174.2	114	0.535	RF00506
RF00506_AF487900.1	127	0.504	RF00506
RF00506_AP008232.1	120	0.533	RF00506
RF00506_BX571860.1	119	0.479	RF00506
RF00506_BX950851.1	116	0.474	RF00506
RF00506_CP000302.1	119	0.445	RF00506
RF00506_CP000627.1	119	0.462	RF00506
RF00506_CP000653.1	119	0.479	RF00506
RF00506_CP000746.1	119	0.454	RF00506
RF00506_CP000826.1	119	0.487	RF00506
RF00506_CR378664.1	126	0.397	RF00506
RF00506_D10385.1	117	0.504	RF00506
RF00506_D10386.1	117	0.504	RF00506
RF00506_D10387.1	117	0.504	RF00506
RF00506_J01706.1	127	0.504	RF00506
RF00506_M10393.1	107	0.523	RF00506
RF00506_M28570.1	127	0.504	RF00506
RF00506_U00096.2	127	0.504	RF00506
RF00506_U14003.1	127	0.504	RF00506
RF00506_V00360.1	127	0.504	RF00506
RF00506_X60821.1	117	0.504	RF00506
RF00506_X68872.1	127	0.504	RF00506
