ID	Len	GC	Group
RF01856_AAEE01000004.1	265	0.506	RF01856
RF01856_AAGK01000005.1	271	0.546	RF01856
RF01856_AATU01000494.1	255	0.525	RF01856
RF01856_AATU01000494.1:2	91	0.527	RF01856
RF01856_AAYL01000136.1	66	0.621	RF01856
RF01856_ABGV01001023.1	228	0.404	RF01856
RF01856_ABPA01000048.1	288	0.628	RF01856
RF01856_AF006750.1	280	0.646	RF01856
RF01856_AF095839.1	317	0.618	RF01856
RF01856_AM494942.1	139	0.669	RF01856
RF01856_AM502223.1	138	0.681	RF01856
RF01856_CAAI01007232.1	279	0.423	RF01856
RF01856_FJ525405.1	130	0.692	RF01856
RF01856_FJ525406.1	130	0.692	RF01856
RF01856_FJ525408.1	139	0.669	RF01856
RF01856_FJ525409.1	137	0.664	RF01856
RF01856_FJ525415.1	58	0.603	RF01856
RF01856_FJ525416.1	58	0.603	RF01856
RF01856_FJ525418.1	137	0.664	RF01856
RF01856_FJ525420.1	134	0.687	RF01856
