ID	Len	GC	Group
RF01870_AABR04043071.1	87	0.609	RF01870
RF01870_AACZ02151764.1	87	0.655	RF01870
RF01870_AAEX02019637.1	84	0.726	RF01870
RF01870_AAFC03050880.1	84	0.655	RF01870
RF01870_AAGU02432942.1	86	0.651	RF01870
RF01870_AAIY01430989.1	87	0.713	RF01870
RF01870_AAKN02051945.1	84	0.643	RF01870
RF01870_AANG01132912.1	83	0.711	RF01870
RF01870_AANU01197814.1	83	0.687	RF01870
RF01870_AAPE01089170.1	89	0.640	RF01870
RF01870_AAQQ01350173.1	84	0.619	RF01870
RF01870_AAQR01332619.1	84	0.643	RF01870
RF01870_AAWR02020057.1	91	0.681	RF01870
RF01870_ABGA01297275.1	83	0.675	RF01870
RF01870_ABRN01400936.1	83	0.651	RF01870
RF01870_ABRP01223344.1	74	0.676	RF01870
RF01870_AJ320506.1	83	0.651	RF01870
RF01870_CABD01032510.1	88	0.682	RF01870
