ID	Len	GC	Group
RF01295_AAEX02021590.1	326	0.383	RF01295
RF01295_AAFC03009457.1	323	0.399	RF01295
RF01295_AAFR03046986.1	313	0.396	RF01295
RF01295_AAGW01165971.1	333	0.381	RF01295
RF01295_AAHX01017701.1	327	0.413	RF01295
RF01295_AAIY01552916.1	321	0.393	RF01295
RF01295_AAKN02013691.1	328	0.396	RF01295
RF01295_AANG01279938.1	344	0.398	RF01295
RF01295_AANN01532242.1	315	0.384	RF01295
RF01295_AAPE01182042.1	336	0.372	RF01295
RF01295_AAPY01269291.1	323	0.384	RF01295
RF01295_AAQR01614335.1	323	0.402	RF01295
RF01295_AAWR02042163.1	322	0.416	RF01295
RF01295_AAWZ01001753.1	331	0.393	RF01295
RF01295_AAYZ01477408.1	346	0.422	RF01295
RF01295_ABDC01204998.1	346	0.413	RF01295
RF01295_AC119847.12	343	0.394	RF01295
RF01295_AY077740.1	330	0.373	RF01295
