ID	Len	GC	Group
RF00240_AASA01000102.1	70	0.343	RF00240
RF00240_AAWQ01000001.1	70	0.371	RF00240
RF00240_AAWY01000043.1	69	0.449	RF00240
RF00240_AAZW01000016.1	77	0.312	RF00240
RF00240_AB262965.1	70	0.386	RF00240
RF00240_ABJT01000108.1	70	0.343	RF00240
RF00240_AE017220.1	70	0.357	RF00240
RF00240_AF078527.1	69	0.449	RF00240
RF00240_AF133699.1	69	0.435	RF00240
RF00240_AF162223.1	70	0.357	RF00240
RF00240_AF248639.1	70	0.357	RF00240
RF00240_AJ627386.1	70	0.343	RF00240
RF00240_AY236073.2	69	0.435	RF00240
RF00240_AY691910.1	70	0.329	RF00240
RF00240_BA000032.2	70	0.357	RF00240
RF00240_EF158106.1	70	0.343	RF00240
