ID	Len	GC	Group
RF00158_AACN010538567.1	66	0.394	RF00158
RF00158_AADN02020639.1	69	0.348	RF00158
RF00158_AAEX02009165.1	66	0.439	RF00158
RF00158_AAFC03048025.1	70	0.357	RF00158
RF00158_AAFR03061959.1	73	0.438	RF00158
RF00158_AAGV020353737.1	68	0.382	RF00158
RF00158_AAHY01008130.1	70	0.414	RF00158
RF00158_AAIY01679901.1	72	0.403	RF00158
RF00158_AALT01279658.1	70	0.371	RF00158
RF00158_AANN01153174.1	69	0.362	RF00158
RF00158_AANU01127039.1	70	0.386	RF00158
RF00158_AAPE01149167.1	70	0.386	RF00158
RF00158_AAPN01359272.1	72	0.361	RF00158
RF00158_AAPY01196747.1	71	0.380	RF00158
RF00158_AAPY01815621.1	71	0.408	RF00158
RF00158_AAQR01179445.1	69	0.391	RF00158
RF00158_AAWR02034600.1	70	0.471	RF00158
RF00158_AAYZ01252946.1	69	0.478	RF00158
RF00158_ABDC01394633.1	70	0.414	RF00158
RF00158_AJ010666.1	71	0.366	RF00158
RF00158_AJ010668.1	72	0.403	RF00158
RF00158_AJ011568.1	67	0.358	RF00158
RF00158_DQ082267.1	69	0.464	RF00158
RF00158_DQ082274.1	69	0.406	RF00158
RF00158_DQ082279.1	69	0.406	RF00158
RF00158_DQ082281.1	69	0.420	RF00158
RF00158_DQ082283.1	69	0.406	RF00158
