ID	Len	GC	Group
RF00610_AAEX02024280.1	68	0.471	RF00610
RF00610_AAFC03071760.1	72	0.444	RF00610
RF00610_AAGV020548465.1	70	0.514	RF00610
RF00610_AAGW01458120.1	72	0.431	RF00610
RF00610_AAHX01025040.1	69	0.406	RF00610
RF00610_AAIY01405472.1	67	0.463	RF00610
RF00610_AAKN02012840.1	71	0.423	RF00610
RF00610_AALT01345847.1	68	0.471	RF00610
RF00610_AANN01172228.1	68	0.456	RF00610
RF00610_AAPY01184206.1	70	0.457	RF00610
RF00610_AAQQ01611468.1	73	0.438	RF00610
RF00610_AAQR01568733.1	71	0.451	RF00610
RF00610_AAYZ01171747.1	72	0.417	RF00610
RF00610_AF357318.1	59	0.441	RF00610
RF00610_AL049712.12	75	0.453	RF00610
RF00610_AL833804.16	68	0.426	RF00610
